Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
1680,0,Aa en Hunze,22,Drenthe,2020-03-10
358,2,Aalsmeer,27,Noord-Holland,2020-03-10
197,0,Aalten,25,Gelderland,2020-03-10
59,0,Achtkarspelen,21,Friesland,2020-03-10
482,0,Alblasserdam,28,Zuid-Holland,2020-03-10
613,1,Albrandswaard,28,Zuid-Holland,2020-03-10
361,1,Alkmaar,27,Noord-Holland,2020-03-10
141,1,Almelo,23,Overijssel,2020-03-10
34,1,Almere,24,Flevoland,2020-03-10
484,1,Alphen aan den Rijn,28,Zuid-Holland,2020-03-10
1723,0,Alphen-Chaam,30,Noord-Brabant,2020-03-10
1959,4,Altena,30,Noord-Brabant,2020-03-10
60,0,Ameland,21,Friesland,2020-03-10
307,0,Amersfoort,26,Utrecht,2020-03-10
362,2,Amstelveen,27,Noord-Holland,2020-03-10
363,8,Amsterdam,27,Noord-Holland,2020-03-10
200,0,Apeldoorn,25,Gelderland,2020-03-10
3,0,Appingedam,20,Groningen,2020-03-10
202,2,Arnhem,25,Gelderland,2020-03-10
106,0,Assen,22,Drenthe,2020-03-10
743,0,Asten,30,Noord-Brabant,2020-03-10
744,0,Baarle-Nassau,30,Noord-Brabant,2020-03-10
308,0,Baarn,26,Utrecht,2020-03-10
489,0,Barendrecht,28,Zuid-Holland,2020-03-10
203,0,Barneveld,25,Gelderland,2020-03-10
888,0,Beek,31,Limburg,2020-03-10
1954,5,Beekdaelen,31,Limburg,2020-03-10
370,0,Beemster,27,Noord-Holland,2020-03-10
889,0,Beesel,31,Limburg,2020-03-10
1945,1,Berg en Dal,25,Gelderland,2020-03-10
1724,0,Bergeijk,30,Noord-Brabant,2020-03-10
893,0,Bergen (L.),31,Limburg,2020-03-10
373,0,Bergen (NH.),27,Noord-Holland,2020-03-10
748,1,Bergen op Zoom,30,Noord-Brabant,2020-03-10
1859,0,Berkelland,25,Gelderland,2020-03-10
1721,2,Bernheze,30,Noord-Brabant,2020-03-10
753,2,Best,30,Noord-Brabant,2020-03-10
209,3,Beuningen,25,Gelderland,2020-03-10
375,4,Beverwijk,27,Noord-Holland,2020-03-10
1728,0,Bladel,30,Noord-Brabant,2020-03-10
376,1,Blaricum,27,Noord-Holland,2020-03-10
377,1,Bloemendaal,27,Noord-Holland,2020-03-10
1901,0,Bodegraven-Reeuwijk,28,Zuid-Holland,2020-03-10
755,2,Boekel,30,Noord-Brabant,2020-03-10
1681,0,Borger-Odoorn,22,Drenthe,2020-03-10
147,3,Borne,23,Overijssel,2020-03-10
