Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,0,Groningen,20,Groningen,2020-06-24
34,1,Almere,24,Flevoland,2020-06-24
37,0,Stadskanaal,20,Groningen,2020-06-24
47,0,Veendam,20,Groningen,2020-06-24
50,1,Zeewolde,24,Flevoland,2020-06-24
59,0,Achtkarspelen,21,Friesland,2020-06-24
60,0,Ameland,21,Friesland,2020-06-24
72,0,Harlingen,21,Friesland,2020-06-24
74,0,Heerenveen,21,Friesland,2020-06-24
80,0,Leeuwarden,21,Friesland,2020-06-24
85,0,Ooststellingwerf,21,Friesland,2020-06-24
86,0,Opsterland,21,Friesland,2020-06-24
88,0,Schiermonnikoog,21,Friesland,2020-06-24
90,0,Smallingerland,21,Friesland,2020-06-24
93,0,Terschelling,21,Friesland,2020-06-24
96,0,Vlieland,21,Friesland,2020-06-24
98,0,Weststellingwerf,21,Friesland,2020-06-24
106,0,Assen,22,Drenthe,2020-06-24
109,0,Coevorden,22,Drenthe,2020-06-24
114,0,Emmen,22,Drenthe,2020-06-24
118,0,Hoogeveen,22,Drenthe,2020-06-24
119,0,Meppel,22,Drenthe,2020-06-24
141,0,Almelo,23,Overijssel,2020-06-24
147,0,Borne,23,Overijssel,2020-06-24
148,0,Dalfsen,23,Overijssel,2020-06-24
150,2,Deventer,23,Overijssel,2020-06-24
153,1,Enschede,23,Overijssel,2020-06-24
158,0,Haaksbergen,23,Overijssel,2020-06-24
160,0,Hardenberg,23,Overijssel,2020-06-24
163,0,Hellendoorn,23,Overijssel,2020-06-24
164,0,Hengelo,23,Overijssel,2020-06-24
166,0,Kampen,23,Overijssel,2020-06-24
168,0,Losser,23,Overijssel,2020-06-24
171,0,Noordoostpolder,24,Flevoland,2020-06-24
173,0,Oldenzaal,23,Overijssel,2020-06-24
175,0,Ommen,23,Overijssel,2020-06-24
177,0,Raalte,23,Overijssel,2020-06-24
180,0,Staphorst,23,Overijssel,2020-06-24
183,0,Tubbergen,23,Overijssel,2020-06-24
184,0,Urk,24,Flevoland,2020-06-24
189,0,Wierden,23,Overijssel,2020-06-24
193,0,Zwolle,23,Overijssel,2020-06-24
197,0,Aalten,25,Gelderland,2020-06-24
200,0,Apeldoorn,25,Gelderland,2020-06-24
202,0,Arnhem,25,Gelderland,2020-06-24
203,0,Barneveld,25,Gelderland,2020-06-24
209,0,Beuningen,25,Gelderland,2020-06-24
213,0,Brummen,25,Gelderland,2020-06-24
214,0,Buren,25,Gelderland,2020-06-24
216,0,Culemborg,25,Gelderland,2020-06-24
221,0,Doesburg,25,Gelderland,2020-06-24
222,0,Doetinchem,25,Gelderland,2020-06-24
225,0,Druten,25,Gelderland,2020-06-24
226,0,Duiven,25,Gelderland,2020-06-24
