Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,19,Groningen,20,Groningen,2021-09-21
34,29,Almere,24,Flevoland,2021-09-21
37,3,Stadskanaal,20,Groningen,2021-09-21
47,1,Veendam,20,Groningen,2021-09-21
50,3,Zeewolde,24,Flevoland,2021-09-21
59,4,Achtkarspelen,21,Friesland,2021-09-21
60,0,Ameland,21,Friesland,2021-09-21
72,0,Harlingen,21,Friesland,2021-09-21
74,8,Heerenveen,21,Friesland,2021-09-21
80,7,Leeuwarden,21,Friesland,2021-09-21
85,0,Ooststellingwerf,21,Friesland,2021-09-21
86,4,Opsterland,21,Friesland,2021-09-21
88,0,Schiermonnikoog,21,Friesland,2021-09-21
90,9,Smallingerland,21,Friesland,2021-09-21
93,1,Terschelling,21,Friesland,2021-09-21
96,0,Vlieland,21,Friesland,2021-09-21
98,0,Weststellingwerf,21,Friesland,2021-09-21
106,1,Assen,22,Drenthe,2021-09-21
109,3,Coevorden,22,Drenthe,2021-09-21
114,6,Emmen,22,Drenthe,2021-09-21
118,3,Hoogeveen,22,Drenthe,2021-09-21
119,1,Meppel,22,Drenthe,2021-09-21
141,5,Almelo,23,Overijssel,2021-09-21
147,4,Borne,23,Overijssel,2021-09-21
148,0,Dalfsen,23,Overijssel,2021-09-21
150,9,Deventer,23,Overijssel,2021-09-21
153,5,Enschede,23,Overijssel,2021-09-21
158,1,Haaksbergen,23,Overijssel,2021-09-21
160,4,Hardenberg,23,Overijssel,2021-09-21
163,0,Hellendoorn,23,Overijssel,2021-09-21
164,5,Hengelo,23,Overijssel,2021-09-21
166,3,Kampen,23,Overijssel,2021-09-21
168,0,Losser,23,Overijssel,2021-09-21
171,5,Noordoostpolder,24,Flevoland,2021-09-21
173,4,Oldenzaal,23,Overijssel,2021-09-21
175,1,Ommen,23,Overijssel,2021-09-21
177,3,Raalte,23,Overijssel,2021-09-21
180,1,Staphorst,23,Overijssel,2021-09-21
183,0,Tubbergen,23,Overijssel,2021-09-21
184,1,Urk,24,Flevoland,2021-09-21
189,2,Wierden,23,Overijssel,2021-09-21
193,7,Zwolle,23,Overijssel,2021-09-21
197,0,Aalten,25,Gelderland,2021-09-21
200,11,Apeldoorn,25,Gelderland,2021-09-21
202,15,Arnhem,25,Gelderland,2021-09-21
203,16,Barneveld,25,Gelderland,2021-09-21
209,1,Beuningen,25,Gelderland,2021-09-21
213,0,Brummen,25,Gelderland,2021-09-21
214,1,Buren,25,Gelderland,2021-09-21
216,0,Culemborg,25,Gelderland,2021-09-21
221,2,Doesburg,25,Gelderland,2021-09-21
222,1,Doetinchem,25,Gelderland,2021-09-21
225,6,Druten,25,Gelderland,2021-09-21
226,2,Duiven,25,Gelderland,2021-09-21
228,27,Ede,25,Gelderland,2021-09-21
230,1,Elburg,25,Gelderland,2021-09-21
232,3,Epe,25,Gelderland,2021-09-21
233,4,Ermelo,25,Gelderland,2021-09-21
243,6,Harderwijk,25,Gelderland,2021-09-21
244,0,Hattem,25,Gelderland,2021-09-21
246,1,Heerde,25,Gelderland,2021-09-21
252,1,Heumen,25,Gelderland,2021-09-21
262,4,Lochem,25,Gelderland,2021-09-21
263,1,Maasdriel,25,Gelderland,2021-09-21
267,2,Nijkerk,25,Gelderland,2021-09-21
268,14,Nijmegen,25,Gelderland,2021-09-21
269,3,Oldebroek,25,Gelderland,2021-09-21
273,2,Putten,25,Gelderland,2021-09-21
274,2,Renkum,25,Gelderland,2021-09-21
275,4,Rheden,25,Gelderland,2021-09-21
277,0,Rozendaal,25,Gelderland,2021-09-21
279,0,Scherpenzeel,25,Gelderland,2021-09-21
281,2,Tiel,25,Gelderland,2021-09-21
285,0,Voorst,25,Gelderland,2021-09-21
289,4,Wageningen,25,Gelderland,2021-09-21
293,4,Westervoort,25,Gelderland,2021-09-21
294,3,Winterswijk,25,Gelderland,2021-09-21
296,5,Wijchen,25,Gelderland,2021-09-21
297,0,Zaltbommel,25,Gelderland,2021-09-21
299,2,Zevenaar,25,Gelderland,2021-09-21
301,4,Zutphen,25,Gelderland,2021-09-21
302,10,Nunspeet,25,Gelderland,2021-09-21
303,3,Dronten,24,Flevoland,2021-09-21
307,35,Amersfoort,26,Utrecht,2021-09-21
308,0,Baarn,26,Utrecht,2021-09-21
310,0,De Bilt,26,Utrecht,2021-09-21
312,1,Bunnik,26,Utrecht,2021-09-21
313,0,Bunschoten,26,Utrecht,2021-09-21
317,2,Eemnes,26,Utrecht,2021-09-21
321,3,Houten,26,Utrecht,2021-09-21
327,4,Leusden,26,Utrecht,2021-09-21
331,1,Lopik,26,Utrecht,2021-09-21
335,1,Montfoort,26,Utrecht,2021-09-21
339,4,Renswoude,26,Utrecht,2021-09-21
340,2,Rhenen,26,Utrecht,2021-09-21
342,4,Soest,26,Utrecht,2021-09-21
344,40,Utrecht,26,Utrecht,2021-09-21
345,2,Veenendaal,26,Utrecht,2021-09-21
351,0,Woudenberg,26,Utrecht,2021-09-21
352,2,Wijk bij Duurstede,26,Utrecht,2021-09-21
353,2,IJsselstein,26,Utrecht,2021-09-21
355,1,Zeist,26,Utrecht,2021-09-21
356,4,Nieuwegein,26,Utrecht,2021-09-21
358,0,Aalsmeer,27,Noord-Holland,2021-09-21
361,3,Alkmaar,27,Noord-Holland,2021-09-21
362,8,Amstelveen,27,Noord-Holland,2021-09-21
363,42,Amsterdam,27,Noord-Holland,2021-09-21
363,42,Amsterdam,27,Noord-Holland,2021-09-21
370,0,Beemster,27,Noord-Holland,2021-09-21
373,1,Bergen (NH.),27,Noord-Holland,2021-09-21
375,2,Beverwijk,27,Noord-Holland,2021-09-21
376,0,Blaricum,27,Noord-Holland,2021-09-21
377,0,Bloemendaal,27,Noord-Holland,2021-09-21
383,1,Castricum,27,Noord-Holland,2021-09-21
384,1,Diemen,27,Noord-Holland,2021-09-21
385,2,Edam-Volendam,27,Noord-Holland,2021-09-21
388,3,Enkhuizen,27,Noord-Holland,2021-09-21
392,10,Haarlem,27,Noord-Holland,2021-09-21
394,10,Haarlemmermeer,27,Noord-Holland,2021-09-21
396,1,Heemskerk,27,Noord-Holland,2021-09-21
397,2,Heemstede,27,Noord-Holland,2021-09-21
398,2,Heerhugowaard,27,Noord-Holland,2021-09-21
399,0,Heiloo,27,Noord-Holland,2021-09-21
400,6,Den Helder,27,Noord-Holland,2021-09-21
402,9,Hilversum,27,Noord-Holland,2021-09-21
405,3,Hoorn,27,Noord-Holland,2021-09-21
406,2,Huizen,27,Noord-Holland,2021-09-21
415,2,Landsmeer,27,Noord-Holland,2021-09-21
416,4,Langedijk,27,Noord-Holland,2021-09-21
417,0,Laren,27,Noord-Holland,2021-09-21
420,2,Medemblik,27,Noord-Holland,2021-09-21
431,4,Oostzaan,27,Noord-Holland,2021-09-21
432,1,Opmeer,27,Noord-Holland,2021-09-21
437,1,Ouder-Amstel,27,Noord-Holland,2021-09-21
439,9,Purmerend,27,Noord-Holland,2021-09-21
441,3,Schagen,27,Noord-Holland,2021-09-21
448,0,Texel,27,Noord-Holland,2021-09-21
450,0,Uitgeest,27,Noord-Holland,2021-09-21
451,3,Uithoorn,27,Noord-Holland,2021-09-21
453,2,Velsen,27,Noord-Holland,2021-09-21
457,0,Weesp,27,Noord-Holland,2021-09-21
473,1,Zandvoort,27,Noord-Holland,2021-09-21
