Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,1141,Groningen,20,Groningen,2022-03-09
34,424,Almere,24,Flevoland,2022-03-09
37,91,Stadskanaal,20,Groningen,2022-03-09
47,97,Veendam,20,Groningen,2022-03-09
50,108,Zeewolde,24,Flevoland,2022-03-09
59,88,Achtkarspelen,21,Friesland,2022-03-09
60,22,Ameland,21,Friesland,2022-03-09
72,74,Harlingen,21,Friesland,2022-03-09
74,233,Heerenveen,21,Friesland,2022-03-09
80,623,Leeuwarden,21,Friesland,2022-03-09
85,98,Ooststellingwerf,21,Friesland,2022-03-09
86,96,Opsterland,21,Friesland,2022-03-09
88,11,Schiermonnikoog,21,Friesland,2022-03-09
90,217,Smallingerland,21,Friesland,2022-03-09
93,26,Terschelling,21,Friesland,2022-03-09
96,5,Vlieland,21,Friesland,2022-03-09
98,99,Weststellingwerf,21,Friesland,2022-03-09
106,377,Assen,22,Drenthe,2022-03-09
109,154,Coevorden,22,Drenthe,2022-03-09
114,511,Emmen,22,Drenthe,2022-03-09
118,342,Hoogeveen,22,Drenthe,2022-03-09
119,158,Meppel,22,Drenthe,2022-03-09
141,293,Almelo,23,Overijssel,2022-03-09
147,94,Borne,23,Overijssel,2022-03-09
148,121,Dalfsen,23,Overijssel,2022-03-09
150,488,Deventer,23,Overijssel,2022-03-09
153,662,Enschede,23,Overijssel,2022-03-09
158,90,Haaksbergen,23,Overijssel,2022-03-09
160,250,Hardenberg,23,Overijssel,2022-03-09
163,188,Hellendoorn,23,Overijssel,2022-03-09
164,342,Hengelo,23,Overijssel,2022-03-09
166,175,Kampen,23,Overijssel,2022-03-09
168,119,Losser,23,Overijssel,2022-03-09
171,170,Noordoostpolder,24,Flevoland,2022-03-09
173,171,Oldenzaal,23,Overijssel,2022-03-09
175,79,Ommen,23,Overijssel,2022-03-09
177,188,Raalte,23,Overijssel,2022-03-09
180,45,Staphorst,23,Overijssel,2022-03-09
183,102,Tubbergen,23,Overijssel,2022-03-09
184,10,Urk,24,Flevoland,2022-03-09
189,93,Wierden,23,Overijssel,2022-03-09
193,733,Zwolle,23,Overijssel,2022-03-09
197,121,Aalten,25,Gelderland,2022-03-09
200,670,Apeldoorn,25,Gelderland,2022-03-09
202,712,Arnhem,25,Gelderland,2022-03-09
203,199,Barneveld,25,Gelderland,2022-03-09
209,138,Beuningen,25,Gelderland,2022-03-09
213,111,Brummen,25,Gelderland,2022-03-09
214,121,Buren,25,Gelderland,2022-03-09
216,132,Culemborg,25,Gelderland,2022-03-09
221,44,Doesburg,25,Gelderland,2022-03-09
222,286,Doetinchem,25,Gelderland,2022-03-09
225,111,Druten,25,Gelderland,2022-03-09
226,169,Duiven,25,Gelderland,2022-03-09
228,449,Ede,25,Gelderland,2022-03-09
230,74,Elburg,25,Gelderland,2022-03-09
232,118,Epe,25,Gelderland,2022-03-09
233,102,Ermelo,25,Gelderland,2022-03-09
243,183,Harderwijk,25,Gelderland,2022-03-09
244,44,Hattem,25,Gelderland,2022-03-09
246,56,Heerde,25,Gelderland,2022-03-09
252,118,Heumen,25,Gelderland,2022-03-09
262,104,Lochem,25,Gelderland,2022-03-09
263,133,Maasdriel,25,Gelderland,2022-03-09
267,189,Nijkerk,25,Gelderland,2022-03-09
268,994,Nijmegen,25,Gelderland,2022-03-09
269,66,Oldebroek,25,Gelderland,2022-03-09
273,74,Putten,25,Gelderland,2022-03-09
274,145,Renkum,25,Gelderland,2022-03-09
275,181,Rheden,25,Gelderland,2022-03-09
277,6,Rozendaal,25,Gelderland,2022-03-09
279,42,Scherpenzeel,25,Gelderland,2022-03-09
281,194,Tiel,25,Gelderland,2022-03-09
285,114,Voorst,25,Gelderland,2022-03-09
289,173,Wageningen,25,Gelderland,2022-03-09
293,100,Westervoort,25,Gelderland,2022-03-09
294,126,Winterswijk,25,Gelderland,2022-03-09
296,303,Wijchen,25,Gelderland,2022-03-09
297,109,Zaltbommel,25,Gelderland,2022-03-09
299,285,Zevenaar,25,Gelderland,2022-03-09
301,185,Zutphen,25,Gelderland,2022-03-09
302,101,Nunspeet,25,Gelderland,2022-03-09
303,148,Dronten,24,Flevoland,2022-03-09
307,673,Amersfoort,26,Utrecht,2022-03-09
308,74,Baarn,26,Utrecht,2022-03-09
310,168,De Bilt,26,Utrecht,2022-03-09
312,56,Bunnik,26,Utrecht,2022-03-09
313,51,Bunschoten,26,Utrecht,2022-03-09
317,32,Eemnes,26,Utrecht,2022-03-09
321,274,Houten,26,Utrecht,2022-03-09
327,151,Leusden,26,Utrecht,2022-03-09
331,46,Lopik,26,Utrecht,2022-03-09
335,58,Montfoort,26,Utrecht,2022-03-09
339,15,Renswoude,26,Utrecht,2022-03-09
340,62,Rhenen,26,Utrecht,2022-03-09
342,140,Soest,26,Utrecht,2022-03-09
344,1617,Utrecht,26,Utrecht,2022-03-09
345,292,Veenendaal,26,Utrecht,2022-03-09
351,42,Woudenberg,26,Utrecht,2022-03-09
352,72,Wijk bij Duurstede,26,Utrecht,2022-03-09
353,145,IJsselstein,26,Utrecht,2022-03-09
355,259,Zeist,26,Utrecht,2022-03-09
356,232,Nieuwegein,26,Utrecht,2022-03-09
358,133,Aalsmeer,27,Noord-Holland,2022-03-09
361,298,Alkmaar,27,Noord-Holland,2022-03-09
362,222,Amstelveen,27,Noord-Holland,2022-03-09
363,1972,Amsterdam,27,Noord-Holland,2022-03-09
363,1303,Amsterdam,27,Noord-Holland,2022-03-09
373,71,Bergen (NH.),27,Noord-Holland,2022-03-09
375,148,Beverwijk,27,Noord-Holland,2022-03-09
376,31,Blaricum,27,Noord-Holland,2022-03-09
377,99,Bloemendaal,27,Noord-Holland,2022-03-09
383,117,Castricum,27,Noord-Holland,2022-03-09
384,77,Diemen,27,Noord-Holland,2022-03-09
385,85,Edam-Volendam,27,Noord-Holland,2022-03-09
388,42,Enkhuizen,27,Noord-Holland,2022-03-09
392,705,Haarlem,27,Noord-Holland,2022-03-09
394,613,Haarlemmermeer,27,Noord-Holland,2022-03-09
396,168,Heemskerk,27,Noord-Holland,2022-03-09
397,113,Heemstede,27,Noord-Holland,2022-03-09
399,64,Heiloo,27,Noord-Holland,2022-03-09
400,132,Den Helder,27,Noord-Holland,2022-03-09
402,265,Hilversum,27,Noord-Holland,2022-03-09
405,215,Hoorn,27,Noord-Holland,2022-03-09
406,96,Huizen,27,Noord-Holland,2022-03-09
415,39,Landsmeer,27,Noord-Holland,2022-03-09
417,36,Laren,27,Noord-Holland,2022-03-09
420,139,Medemblik,27,Noord-Holland,2022-03-09
431,38,Oostzaan,27,Noord-Holland,2022-03-09
432,25,Opmeer,27,Noord-Holland,2022-03-09
437,54,Ouder-Amstel,27,Noord-Holland,2022-03-09
439,25,Purmerend,27,Noord-Holland,2022-03-09
439,213,Purmerend,27,Noord-Holland,2022-03-09
441,127,Schagen,27,Noord-Holland,2022-03-09
448,53,Texel,27,Noord-Holland,2022-03-09
450,65,Uitgeest,27,Noord-Holland,2022-03-09
451,84,Uithoorn,27,Noord-Holland,2022-03-09
453,253,Velsen,27,Noord-Holland,2022-03-09
457,88,Weesp,27,Noord-Holland,2022-03-09
473,62,Zandvoort,27,Noord-Holland,2022-03-09
479,514,Zaanstad,27,Noord-Holland,2022-03-09
482,31,Alblasserdam,28,Zuid-Holland,2022-03-09
484,371,Alphen aan den Rijn,28,Zuid-Holland,2022-03-09
489,149,Barendrecht,28,Zuid-Holland,2022-03-09
498,54,Drechterland,27,Noord-Holland,2022-03-09
501,62,Brielle,28,Zuid-Holland,2022-03-09
502,121,Capelle aan den IJssel,28,Zuid-Holland,2022-03-09
503,483,Delft,28,Zuid-Holland,2022-03-09
505,322,Dordrecht,28,Zuid-Holland,2022-03-09
512,131,Gorinchem,28,Zuid-Holland,2022-03-09
513,223,Gouda,28,Zuid-Holland,2022-03-09
518,1492,'s-Gravenhage,28,Zuid-Holland,2022-03-09
523,32,Hardinxveld-Giessendam,28,Zuid-Holland,2022-03-09
530,117,Hellevoetsluis,28,Zuid-Holland,2022-03-09
531,86,Hendrik-Ido-Ambacht,28,Zuid-Holland,2022-03-09
532,56,Stede Broec,27,Noord-Holland,2022-03-09
