Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,4,Groningen,20,Groningen,2020-08-11
34,10,Almere,24,Flevoland,2020-08-11
37,0,Stadskanaal,20,Groningen,2020-08-11
47,0,Veendam,20,Groningen,2020-08-11
50,0,Zeewolde,24,Flevoland,2020-08-11
59,1,Achtkarspelen,21,Friesland,2020-08-11
60,0,Ameland,21,Friesland,2020-08-11
72,1,Harlingen,21,Friesland,2020-08-11
74,0,Heerenveen,21,Friesland,2020-08-11
80,1,Leeuwarden,21,Friesland,2020-08-11
85,0,Ooststellingwerf,21,Friesland,2020-08-11
86,0,Opsterland,21,Friesland,2020-08-11
88,0,Schiermonnikoog,21,Friesland,2020-08-11
90,0,Smallingerland,21,Friesland,2020-08-11
93,0,Terschelling,21,Friesland,2020-08-11
96,0,Vlieland,21,Friesland,2020-08-11
98,0,Weststellingwerf,21,Friesland,2020-08-11
106,0,Assen,22,Drenthe,2020-08-11
109,0,Coevorden,22,Drenthe,2020-08-11
114,2,Emmen,22,Drenthe,2020-08-11
118,0,Hoogeveen,22,Drenthe,2020-08-11
119,0,Meppel,22,Drenthe,2020-08-11
141,0,Almelo,23,Overijssel,2020-08-11
147,0,Borne,23,Overijssel,2020-08-11
148,0,Dalfsen,23,Overijssel,2020-08-11
150,0,Deventer,23,Overijssel,2020-08-11
153,5,Enschede,23,Overijssel,2020-08-11
158,0,Haaksbergen,23,Overijssel,2020-08-11
160,0,Hardenberg,23,Overijssel,2020-08-11
163,0,Hellendoorn,23,Overijssel,2020-08-11
164,0,Hengelo,23,Overijssel,2020-08-11
166,0,Kampen,23,Overijssel,2020-08-11
168,1,Losser,23,Overijssel,2020-08-11
171,1,Noordoostpolder,24,Flevoland,2020-08-11
173,0,Oldenzaal,23,Overijssel,2020-08-11
175,0,Ommen,23,Overijssel,2020-08-11
177,0,Raalte,23,Overijssel,2020-08-11
180,0,Staphorst,23,Overijssel,2020-08-11
183,0,Tubbergen,23,Overijssel,2020-08-11
184,0,Urk,24,Flevoland,2020-08-11
189,0,Wierden,23,Overijssel,2020-08-11
193,1,Zwolle,23,Overijssel,2020-08-11
197,0,Aalten,25,Gelderland,2020-08-11
200,0,Apeldoorn,25,Gelderland,2020-08-11
202,5,Arnhem,25,Gelderland,2020-08-11
203,1,Barneveld,25,Gelderland,2020-08-11
209,1,Beuningen,25,Gelderland,2020-08-11
213,0,Brummen,25,Gelderland,2020-08-11
214,0,Buren,25,Gelderland,2020-08-11
216,2,Culemborg,25,Gelderland,2020-08-11
221,0,Doesburg,25,Gelderland,2020-08-11
222,1,Doetinchem,25,Gelderland,2020-08-11
225,0,Druten,25,Gelderland,2020-08-11
226,0,Duiven,25,Gelderland,2020-08-11
228,3,Ede,25,Gelderland,2020-08-11
230,0,Elburg,25,Gelderland,2020-08-11
232,0,Epe,25,Gelderland,2020-08-11
233,0,Ermelo,25,Gelderland,2020-08-11
243,2,Harderwijk,25,Gelderland,2020-08-11
244,0,Hattem,25,Gelderland,2020-08-11
246,1,Heerde,25,Gelderland,2020-08-11
252,0,Heumen,25,Gelderland,2020-08-11
262,0,Lochem,25,Gelderland,2020-08-11
263,0,Maasdriel,25,Gelderland,2020-08-11
267,0,Nijkerk,25,Gelderland,2020-08-11
268,4,Nijmegen,25,Gelderland,2020-08-11
269,0,Oldebroek,25,Gelderland,2020-08-11
273,0,Putten,25,Gelderland,2020-08-11
274,0,Renkum,25,Gelderland,2020-08-11
275,0,Rheden,25,Gelderland,2020-08-11
277,0,Rozendaal,25,Gelderland,2020-08-11
279,0,Scherpenzeel,25,Gelderland,2020-08-11
281,1,Tiel,25,Gelderland,2020-08-11
285,1,Voorst,25,Gelderland,2020-08-11
289,1,Wageningen,25,Gelderland,2020-08-11
293,0,Westervoort,25,Gelderland,2020-08-11
294,0,Winterswijk,25,Gelderland,2020-08-11
296,1,Wijchen,25,Gelderland,2020-08-11
297,0,Zaltbommel,25,Gelderland,2020-08-11
299,0,Zevenaar,25,Gelderland,2020-08-11
301,2,Zutphen,25,Gelderland,2020-08-11
302,0,Nunspeet,25,Gelderland,2020-08-11
303,0,Dronten,24,Flevoland,2020-08-11
307,2,Amersfoort,26,Utrecht,2020-08-11
308,0,Baarn,26,Utrecht,2020-08-11
310,1,De Bilt,26,Utrecht,2020-08-11
312,1,Bunnik,26,Utrecht,2020-08-11
313,0,Bunschoten,26,Utrecht,2020-08-11
317,0,Eemnes,26,Utrecht,2020-08-11
321,1,Houten,26,Utrecht,2020-08-11
327,0,Leusden,26,Utrecht,2020-08-11
331,1,Lopik,26,Utrecht,2020-08-11
335,0,Montfoort,26,Utrecht,2020-08-11
339,0,Renswoude,26,Utrecht,2020-08-11
340,0,Rhenen,26,Utrecht,2020-08-11
342,0,Soest,26,Utrecht,2020-08-11
344,17,Utrecht,26,Utrecht,2020-08-11
345,3,Veenendaal,26,Utrecht,2020-08-11
351,0,Woudenberg,26,Utrecht,2020-08-11
352,0,Wijk bij Duurstede,26,Utrecht,2020-08-11
353,1,IJsselstein,26,Utrecht,2020-08-11
355,4,Zeist,26,Utrecht,2020-08-11
356,4,Nieuwegein,26,Utrecht,2020-08-11
358,0,Aalsmeer,27,Noord-Holland,2020-08-11
361,3,Alkmaar,27,Noord-Holland,2020-08-11
362,5,Amstelveen,27,Noord-Holland,2020-08-11
363,68,Amsterdam,27,Noord-Holland,2020-08-11
363,34,Amsterdam,27,Noord-Holland,2020-08-11
370,3,Beemster,27,Noord-Holland,2020-08-11
373,0,Bergen (NH.),27,Noord-Holland,2020-08-11
375,0,Beverwijk,27,Noord-Holland,2020-08-11
376,1,Blaricum,27,Noord-Holland,2020-08-11
377,4,Bloemendaal,27,Noord-Holland,2020-08-11
383,0,Castricum,27,Noord-Holland,2020-08-11
384,3,Diemen,27,Noord-Holland,2020-08-11
385,0,Edam-Volendam,27,Noord-Holland,2020-08-11
388,0,Enkhuizen,27,Noord-Holland,2020-08-11
392,6,Haarlem,27,Noord-Holland,2020-08-11
394,4,Haarlemmermeer,27,Noord-Holland,2020-08-11
396,1,Heemskerk,27,Noord-Holland,2020-08-11
397,2,Heemstede,27,Noord-Holland,2020-08-11
398,0,Heerhugowaard,27,Noord-Holland,2020-08-11
399,0,Heiloo,27,Noord-Holland,2020-08-11
400,0,Den Helder,27,Noord-Holland,2020-08-11
402,2,Hilversum,27,Noord-Holland,2020-08-11
405,3,Hoorn,27,Noord-Holland,2020-08-11
406,0,Huizen,27,Noord-Holland,2020-08-11
415,0,Landsmeer,27,Noord-Holland,2020-08-11
416,0,Langedijk,27,Noord-Holland,2020-08-11
417,0,Laren,27,Noord-Holland,2020-08-11
420,2,Medemblik,27,Noord-Holland,2020-08-11
431,0,Oostzaan,27,Noord-Holland,2020-08-11
