Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
3,103,Appingedam,20,Groningen,2020-11-30
10,237,Delfzijl,20,Groningen,2020-11-30
14,4386,Groningen,20,Groningen,2020-11-30
24,90,Loppersum,20,Groningen,2020-11-30
34,6287,Almere,24,Flevoland,2020-11-30
37,622,Stadskanaal,20,Groningen,2020-11-30
47,271,Veendam,20,Groningen,2020-11-30
50,399,Zeewolde,24,Flevoland,2020-11-30
59,292,Achtkarspelen,21,Friesland,2020-11-30
60,47,Ameland,21,Friesland,2020-11-30
72,145,Harlingen,21,Friesland,2020-11-30
74,596,Heerenveen,21,Friesland,2020-11-30
80,1891,Leeuwarden,21,Friesland,2020-11-30
85,333,Ooststellingwerf,21,Friesland,2020-11-30
86,286,Opsterland,21,Friesland,2020-11-30
88,4,Schiermonnikoog,21,Friesland,2020-11-30
90,603,Smallingerland,21,Friesland,2020-11-30
93,71,Terschelling,21,Friesland,2020-11-30
96,19,Vlieland,21,Friesland,2020-11-30
98,365,Weststellingwerf,21,Friesland,2020-11-30
106,1013,Assen,22,Drenthe,2020-11-30
109,588,Coevorden,22,Drenthe,2020-11-30
114,2227,Emmen,22,Drenthe,2020-11-30
118,937,Hoogeveen,22,Drenthe,2020-11-30
119,498,Meppel,22,Drenthe,2020-11-30
141,2589,Almelo,23,Overijssel,2020-11-30
147,647,Borne,23,Overijssel,2020-11-30
148,680,Dalfsen,23,Overijssel,2020-11-30
150,2294,Deventer,23,Overijssel,2020-11-30
153,4931,Enschede,23,Overijssel,2020-11-30
158,860,Haaksbergen,23,Overijssel,2020-11-30
160,1166,Hardenberg,23,Overijssel,2020-11-30
163,1007,Hellendoorn,23,Overijssel,2020-11-30
164,2434,Hengelo,23,Overijssel,2020-11-30
166,1053,Kampen,23,Overijssel,2020-11-30
168,774,Losser,23,Overijssel,2020-11-30
171,922,Noordoostpolder,24,Flevoland,2020-11-30
173,1115,Oldenzaal,23,Overijssel,2020-11-30
175,311,Ommen,23,Overijssel,2020-11-30
177,900,Raalte,23,Overijssel,2020-11-30
180,481,Staphorst,23,Overijssel,2020-11-30
183,1093,Tubbergen,23,Overijssel,2020-11-30
184,1073,Urk,24,Flevoland,2020-11-30
189,1020,Wierden,23,Overijssel,2020-11-30
