Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,26,Groningen,20,Groningen,2021-02-03
34,54,Almere,24,Flevoland,2021-02-03
37,10,Stadskanaal,20,Groningen,2021-02-03
47,5,Veendam,20,Groningen,2021-02-03
50,6,Zeewolde,24,Flevoland,2021-02-03
59,26,Achtkarspelen,21,Friesland,2021-02-03
60,0,Ameland,21,Friesland,2021-02-03
72,0,Harlingen,21,Friesland,2021-02-03
74,6,Heerenveen,21,Friesland,2021-02-03
80,26,Leeuwarden,21,Friesland,2021-02-03
85,1,Ooststellingwerf,21,Friesland,2021-02-03
86,5,Opsterland,21,Friesland,2021-02-03
88,0,Schiermonnikoog,21,Friesland,2021-02-03
90,14,Smallingerland,21,Friesland,2021-02-03
93,0,Terschelling,21,Friesland,2021-02-03
96,0,Vlieland,21,Friesland,2021-02-03
98,12,Weststellingwerf,21,Friesland,2021-02-03
106,9,Assen,22,Drenthe,2021-02-03
109,10,Coevorden,22,Drenthe,2021-02-03
114,37,Emmen,22,Drenthe,2021-02-03
118,20,Hoogeveen,22,Drenthe,2021-02-03
119,6,Meppel,22,Drenthe,2021-02-03
141,22,Almelo,23,Overijssel,2021-02-03
147,1,Borne,23,Overijssel,2021-02-03
148,2,Dalfsen,23,Overijssel,2021-02-03
150,19,Deventer,23,Overijssel,2021-02-03
153,26,Enschede,23,Overijssel,2021-02-03
158,5,Haaksbergen,23,Overijssel,2021-02-03
160,27,Hardenberg,23,Overijssel,2021-02-03
163,22,Hellendoorn,23,Overijssel,2021-02-03
164,13,Hengelo,23,Overijssel,2021-02-03
166,10,Kampen,23,Overijssel,2021-02-03
168,7,Losser,23,Overijssel,2021-02-03
171,7,Noordoostpolder,24,Flevoland,2021-02-03
173,7,Oldenzaal,23,Overijssel,2021-02-03
175,12,Ommen,23,Overijssel,2021-02-03
177,8,Raalte,23,Overijssel,2021-02-03
180,5,Staphorst,23,Overijssel,2021-02-03
183,3,Tubbergen,23,Overijssel,2021-02-03
184,4,Urk,24,Flevoland,2021-02-03
189,11,Wierden,23,Overijssel,2021-02-03
193,16,Zwolle,23,Overijssel,2021-02-03
197,11,Aalten,25,Gelderland,2021-02-03
200,32,Apeldoorn,25,Gelderland,2021-02-03
202,22,Arnhem,25,Gelderland,2021-02-03
203,16,Barneveld,25,Gelderland,2021-02-03
209,5,Beuningen,25,Gelderland,2021-02-03
213,5,Brummen,25,Gelderland,2021-02-03
214,5,Buren,25,Gelderland,2021-02-03
216,5,Culemborg,25,Gelderland,2021-02-03
221,4,Doesburg,25,Gelderland,2021-02-03
222,19,Doetinchem,25,Gelderland,2021-02-03
225,15,Druten,25,Gelderland,2021-02-03
226,3,Duiven,25,Gelderland,2021-02-03
