Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
3,5,Appingedam,20,Groningen,2020-06-04
10,18,Delfzijl,20,Groningen,2020-06-04
14,166,Groningen,20,Groningen,2020-06-04
24,2,Loppersum,20,Groningen,2020-06-04
34,434,Almere,24,Flevoland,2020-06-04
37,8,Stadskanaal,20,Groningen,2020-06-04
47,9,Veendam,20,Groningen,2020-06-04
50,47,Zeewolde,24,Flevoland,2020-06-04
59,11,Achtkarspelen,21,Friesland,2020-06-04
60,0,Ameland,21,Friesland,2020-06-04
72,17,Harlingen,21,Friesland,2020-06-04
74,91,Heerenveen,21,Friesland,2020-06-04
80,58,Leeuwarden,21,Friesland,2020-06-04
85,7,Ooststellingwerf,21,Friesland,2020-06-04
86,23,Opsterland,21,Friesland,2020-06-04
88,0,Schiermonnikoog,21,Friesland,2020-06-04
90,55,Smallingerland,21,Friesland,2020-06-04
93,2,Terschelling,21,Friesland,2020-06-04
96,0,Vlieland,21,Friesland,2020-06-04
98,28,Weststellingwerf,21,Friesland,2020-06-04
106,42,Assen,22,Drenthe,2020-06-04
109,57,Coevorden,22,Drenthe,2020-06-04
114,104,Emmen,22,Drenthe,2020-06-04
118,93,Hoogeveen,22,Drenthe,2020-06-04
119,41,Meppel,22,Drenthe,2020-06-04
141,92,Almelo,23,Overijssel,2020-06-04
147,50,Borne,23,Overijssel,2020-06-04
148,77,Dalfsen,23,Overijssel,2020-06-04
150,268,Deventer,23,Overijssel,2020-06-04
153,228,Enschede,23,Overijssel,2020-06-04
158,55,Haaksbergen,23,Overijssel,2020-06-04
160,170,Hardenberg,23,Overijssel,2020-06-04
163,95,Hellendoorn,23,Overijssel,2020-06-04
164,123,Hengelo,23,Overijssel,2020-06-04
166,339,Kampen,23,Overijssel,2020-06-04
168,25,Losser,23,Overijssel,2020-06-04
171,81,Noordoostpolder,24,Flevoland,2020-06-04
173,50,Oldenzaal,23,Overijssel,2020-06-04
175,52,Ommen,23,Overijssel,2020-06-04
177,150,Raalte,23,Overijssel,2020-06-04
180,59,Staphorst,23,Overijssel,2020-06-04
183,79,Tubbergen,23,Overijssel,2020-06-04
184,82,Urk,24,Flevoland,2020-06-04
189,49,Wierden,23,Overijssel,2020-06-04
193,351,Zwolle,23,Overijssel,2020-06-04
197,58,Aalten,25,Gelderland,2020-06-04
