Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,57,Groningen,20,Groningen,2020-12-07
34,104,Almere,24,Flevoland,2020-12-07
37,28,Stadskanaal,20,Groningen,2020-12-07
47,22,Veendam,20,Groningen,2020-12-07
50,6,Zeewolde,24,Flevoland,2020-12-07
59,6,Achtkarspelen,21,Friesland,2020-12-07
60,1,Ameland,21,Friesland,2020-12-07
72,1,Harlingen,21,Friesland,2020-12-07
74,3,Heerenveen,21,Friesland,2020-12-07
80,14,Leeuwarden,21,Friesland,2020-12-07
85,2,Ooststellingwerf,21,Friesland,2020-12-07
86,6,Opsterland,21,Friesland,2020-12-07
88,0,Schiermonnikoog,21,Friesland,2020-12-07
90,3,Smallingerland,21,Friesland,2020-12-07
93,0,Terschelling,21,Friesland,2020-12-07
96,0,Vlieland,21,Friesland,2020-12-07
98,5,Weststellingwerf,21,Friesland,2020-12-07
106,18,Assen,22,Drenthe,2020-12-07
109,5,Coevorden,22,Drenthe,2020-12-07
114,26,Emmen,22,Drenthe,2020-12-07
118,9,Hoogeveen,22,Drenthe,2020-12-07
119,3,Meppel,22,Drenthe,2020-12-07
141,47,Almelo,23,Overijssel,2020-12-07
147,12,Borne,23,Overijssel,2020-12-07
148,8,Dalfsen,23,Overijssel,2020-12-07
150,108,Deventer,23,Overijssel,2020-12-07
153,62,Enschede,23,Overijssel,2020-12-07
158,19,Haaksbergen,23,Overijssel,2020-12-07
160,16,Hardenberg,23,Overijssel,2020-12-07
163,17,Hellendoorn,23,Overijssel,2020-12-07
164,34,Hengelo,23,Overijssel,2020-12-07
166,20,Kampen,23,Overijssel,2020-12-07
168,26,Losser,23,Overijssel,2020-12-07
171,33,Noordoostpolder,24,Flevoland,2020-12-07
173,14,Oldenzaal,23,Overijssel,2020-12-07
175,3,Ommen,23,Overijssel,2020-12-07
177,48,Raalte,23,Overijssel,2020-12-07
180,11,Staphorst,23,Overijssel,2020-12-07
183,9,Tubbergen,23,Overijssel,2020-12-07
184,15,Urk,24,Flevoland,2020-12-07
189,16,Wierden,23,Overijssel,2020-12-07
193,35,Zwolle,23,Overijssel,2020-12-07
197,3,Aalten,25,Gelderland,2020-12-07
200,61,Apeldoorn,25,Gelderland,2020-12-07
202,65,Arnhem,25,Gelderland,2020-12-07
203,43,Barneveld,25,Gelderland,2020-12-07
209,9,Beuningen,25,Gelderland,2020-12-07
213,10,Brummen,25,Gelderland,2020-12-07
214,9,Buren,25,Gelderland,2020-12-07
216,15,Culemborg,25,Gelderland,2020-12-07
221,2,Doesburg,25,Gelderland,2020-12-07
222,21,Doetinchem,25,Gelderland,2020-12-07
225,3,Druten,25,Gelderland,2020-12-07
226,11,Duiven,25,Gelderland,2020-12-07
228,56,Ede,25,Gelderland,2020-12-07
230,14,Elburg,25,Gelderland,2020-12-07
232,8,Epe,25,Gelderland,2020-12-07
233,10,Ermelo,25,Gelderland,2020-12-07
243,23,Harderwijk,25,Gelderland,2020-12-07
244,3,Hattem,25,Gelderland,2020-12-07
246,1,Heerde,25,Gelderland,2020-12-07
252,8,Heumen,25,Gelderland,2020-12-07
262,14,Lochem,25,Gelderland,2020-12-07
263,7,Maasdriel,25,Gelderland,2020-12-07
267,18,Nijkerk,25,Gelderland,2020-12-07
268,53,Nijmegen,25,Gelderland,2020-12-07
269,10,Oldebroek,25,Gelderland,2020-12-07
273,9,Putten,25,Gelderland,2020-12-07
274,9,Renkum,25,Gelderland,2020-12-07
275,15,Rheden,25,Gelderland,2020-12-07
277,0,Rozendaal,25,Gelderland,2020-12-07
279,17,Scherpenzeel,25,Gelderland,2020-12-07
281,20,Tiel,25,Gelderland,2020-12-07
285,9,Voorst,25,Gelderland,2020-12-07
289,20,Wageningen,25,Gelderland,2020-12-07
293,3,Westervoort,25,Gelderland,2020-12-07
294,5,Winterswijk,25,Gelderland,2020-12-07
296,18,Wijchen,25,Gelderland,2020-12-07
297,18,Zaltbommel,25,Gelderland,2020-12-07
299,11,Zevenaar,25,Gelderland,2020-12-07
301,8,Zutphen,25,Gelderland,2020-12-07
