Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,33,Groningen,20,Groningen,2021-10-23
34,79,Almere,24,Flevoland,2021-10-23
37,3,Stadskanaal,20,Groningen,2021-10-23
47,3,Veendam,20,Groningen,2021-10-23
50,5,Zeewolde,24,Flevoland,2021-10-23
59,6,Achtkarspelen,21,Friesland,2021-10-23
60,0,Ameland,21,Friesland,2021-10-23
72,1,Harlingen,21,Friesland,2021-10-23
74,16,Heerenveen,21,Friesland,2021-10-23
80,16,Leeuwarden,21,Friesland,2021-10-23
85,7,Ooststellingwerf,21,Friesland,2021-10-23
86,1,Opsterland,21,Friesland,2021-10-23
88,0,Schiermonnikoog,21,Friesland,2021-10-23
90,13,Smallingerland,21,Friesland,2021-10-23
93,3,Terschelling,21,Friesland,2021-10-23
96,0,Vlieland,21,Friesland,2021-10-23
98,5,Weststellingwerf,21,Friesland,2021-10-23
106,6,Assen,22,Drenthe,2021-10-23
109,14,Coevorden,22,Drenthe,2021-10-23
114,27,Emmen,22,Drenthe,2021-10-23
118,10,Hoogeveen,22,Drenthe,2021-10-23
119,11,Meppel,22,Drenthe,2021-10-23
141,14,Almelo,23,Overijssel,2021-10-23
147,7,Borne,23,Overijssel,2021-10-23
148,13,Dalfsen,23,Overijssel,2021-10-23
150,20,Deventer,23,Overijssel,2021-10-23
153,39,Enschede,23,Overijssel,2021-10-23
158,9,Haaksbergen,23,Overijssel,2021-10-23
160,13,Hardenberg,23,Overijssel,2021-10-23
163,6,Hellendoorn,23,Overijssel,2021-10-23
164,18,Hengelo,23,Overijssel,2021-10-23
166,26,Kampen,23,Overijssel,2021-10-23
168,4,Losser,23,Overijssel,2021-10-23
171,20,Noordoostpolder,24,Flevoland,2021-10-23
173,6,Oldenzaal,23,Overijssel,2021-10-23
175,2,Ommen,23,Overijssel,2021-10-23
177,15,Raalte,23,Overijssel,2021-10-23
180,36,Staphorst,23,Overijssel,2021-10-23
183,2,Tubbergen,23,Overijssel,2021-10-23
184,4,Urk,24,Flevoland,2021-10-23
189,10,Wierden,23,Overijssel,2021-10-23
193,53,Zwolle,23,Overijssel,2021-10-23
197,7,Aalten,25,Gelderland,2021-10-23
200,55,Apeldoorn,25,Gelderland,2021-10-23
202,32,Arnhem,25,Gelderland,2021-10-23
203,50,Barneveld,25,Gelderland,2021-10-23
209,5,Beuningen,25,Gelderland,2021-10-23
213,1,Brummen,25,Gelderland,2021-10-23
214,4,Buren,25,Gelderland,2021-10-23
216,11,Culemborg,25,Gelderland,2021-10-23
221,5,Doesburg,25,Gelderland,2021-10-23
222,30,Doetinchem,25,Gelderland,2021-10-23
225,8,Druten,25,Gelderland,2021-10-23
226,1,Duiven,25,Gelderland,2021-10-23
228,51,Ede,25,Gelderland,2021-10-23
230,5,Elburg,25,Gelderland,2021-10-23
232,12,Epe,25,Gelderland,2021-10-23
233,15,Ermelo,25,Gelderland,2021-10-23
243,12,Harderwijk,25,Gelderland,2021-10-23
244,1,Hattem,25,Gelderland,2021-10-23
246,3,Heerde,25,Gelderland,2021-10-23
252,5,Heumen,25,Gelderland,2021-10-23
262,5,Lochem,25,Gelderland,2021-10-23
263,6,Maasdriel,25,Gelderland,2021-10-23
267,20,Nijkerk,25,Gelderland,2021-10-23
268,73,Nijmegen,25,Gelderland,2021-10-23
269,9,Oldebroek,25,Gelderland,2021-10-23
273,9,Putten,25,Gelderland,2021-10-23
274,9,Renkum,25,Gelderland,2021-10-23
275,7,Rheden,25,Gelderland,2021-10-23
277,0,Rozendaal,25,Gelderland,2021-10-23
279,26,Scherpenzeel,25,Gelderland,2021-10-23
281,7,Tiel,25,Gelderland,2021-10-23
285,0,Voorst,25,Gelderland,2021-10-23
