Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,4,Groningen,20,Groningen,2020-09-05
34,12,Almere,24,Flevoland,2020-09-05
37,0,Stadskanaal,20,Groningen,2020-09-05
47,2,Veendam,20,Groningen,2020-09-05
50,1,Zeewolde,24,Flevoland,2020-09-05
59,0,Achtkarspelen,21,Friesland,2020-09-05
60,0,Ameland,21,Friesland,2020-09-05
72,0,Harlingen,21,Friesland,2020-09-05
74,0,Heerenveen,21,Friesland,2020-09-05
80,2,Leeuwarden,21,Friesland,2020-09-05
85,0,Ooststellingwerf,21,Friesland,2020-09-05
86,0,Opsterland,21,Friesland,2020-09-05
88,0,Schiermonnikoog,21,Friesland,2020-09-05
90,0,Smallingerland,21,Friesland,2020-09-05
93,0,Terschelling,21,Friesland,2020-09-05
96,0,Vlieland,21,Friesland,2020-09-05
98,0,Weststellingwerf,21,Friesland,2020-09-05
106,0,Assen,22,Drenthe,2020-09-05
109,0,Coevorden,22,Drenthe,2020-09-05
114,0,Emmen,22,Drenthe,2020-09-05
118,0,Hoogeveen,22,Drenthe,2020-09-05
119,0,Meppel,22,Drenthe,2020-09-05
141,1,Almelo,23,Overijssel,2020-09-05
147,0,Borne,23,Overijssel,2020-09-05
148,2,Dalfsen,23,Overijssel,2020-09-05
150,1,Deventer,23,Overijssel,2020-09-05
153,3,Enschede,23,Overijssel,2020-09-05
158,0,Haaksbergen,23,Overijssel,2020-09-05
160,0,Hardenberg,23,Overijssel,2020-09-05
163,0,Hellendoorn,23,Overijssel,2020-09-05
164,0,Hengelo,23,Overijssel,2020-09-05
166,2,Kampen,23,Overijssel,2020-09-05
168,0,Losser,23,Overijssel,2020-09-05
171,2,Noordoostpolder,24,Flevoland,2020-09-05
173,0,Oldenzaal,23,Overijssel,2020-09-05
175,2,Ommen,23,Overijssel,2020-09-05
177,2,Raalte,23,Overijssel,2020-09-05
180,0,Staphorst,23,Overijssel,2020-09-05
183,0,Tubbergen,23,Overijssel,2020-09-05
184,0,Urk,24,Flevoland,2020-09-05
189,0,Wierden,23,Overijssel,2020-09-05
193,3,Zwolle,23,Overijssel,2020-09-05
197,1,Aalten,25,Gelderland,2020-09-05
200,1,Apeldoorn,25,Gelderland,2020-09-05
202,8,Arnhem,25,Gelderland,2020-09-05
203,0,Barneveld,25,Gelderland,2020-09-05
209,0,Beuningen,25,Gelderland,2020-09-05
213,0,Brummen,25,Gelderland,2020-09-05
214,0,Buren,25,Gelderland,2020-09-05
216,0,Culemborg,25,Gelderland,2020-09-05
221,1,Doesburg,25,Gelderland,2020-09-05
222,1,Doetinchem,25,Gelderland,2020-09-05
225,0,Druten,25,Gelderland,2020-09-05
226,0,Duiven,25,Gelderland,2020-09-05
228,1,Ede,25,Gelderland,2020-09-05
230,0,Elburg,25,Gelderland,2020-09-05
232,0,Epe,25,Gelderland,2020-09-05
233,1,Ermelo,25,Gelderland,2020-09-05
243,0,Harderwijk,25,Gelderland,2020-09-05
244,0,Hattem,25,Gelderland,2020-09-05
246,1,Heerde,25,Gelderland,2020-09-05
252,0,Heumen,25,Gelderland,2020-09-05
262,0,Lochem,25,Gelderland,2020-09-05
263,0,Maasdriel,25,Gelderland,2020-09-05
267,1,Nijkerk,25,Gelderland,2020-09-05
268,11,Nijmegen,25,Gelderland,2020-09-05
269,0,Oldebroek,25,Gelderland,2020-09-05
273,0,Putten,25,Gelderland,2020-09-05
274,0,Renkum,25,Gelderland,2020-09-05
275,0,Rheden,25,Gelderland,2020-09-05
277,0,Rozendaal,25,Gelderland,2020-09-05
279,0,Scherpenzeel,25,Gelderland,2020-09-05
281,0,Tiel,25,Gelderland,2020-09-05
285,0,Voorst,25,Gelderland,2020-09-05
289,3,Wageningen,25,Gelderland,2020-09-05
293,0,Westervoort,25,Gelderland,2020-09-05
294,0,Winterswijk,25,Gelderland,2020-09-05
296,0,Wijchen,25,Gelderland,2020-09-05
297,1,Zaltbommel,25,Gelderland,2020-09-05
299,1,Zevenaar,25,Gelderland,2020-09-05
301,0,Zutphen,25,Gelderland,2020-09-05
302,3,Nunspeet,25,Gelderland,2020-09-05
303,0,Dronten,24,Flevoland,2020-09-05
