Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,186,Groningen,20,Groningen,2021-11-30
34,258,Almere,24,Flevoland,2021-11-30
37,21,Stadskanaal,20,Groningen,2021-11-30
47,18,Veendam,20,Groningen,2021-11-30
50,24,Zeewolde,24,Flevoland,2021-11-30
59,36,Achtkarspelen,21,Friesland,2021-11-30
60,2,Ameland,21,Friesland,2021-11-30
72,17,Harlingen,21,Friesland,2021-11-30
74,58,Heerenveen,21,Friesland,2021-11-30
80,213,Leeuwarden,21,Friesland,2021-11-30
85,37,Ooststellingwerf,21,Friesland,2021-11-30
86,41,Opsterland,21,Friesland,2021-11-30
88,0,Schiermonnikoog,21,Friesland,2021-11-30
90,128,Smallingerland,21,Friesland,2021-11-30
93,3,Terschelling,21,Friesland,2021-11-30
96,0,Vlieland,21,Friesland,2021-11-30
98,31,Weststellingwerf,21,Friesland,2021-11-30
106,65,Assen,22,Drenthe,2021-11-30
109,40,Coevorden,22,Drenthe,2021-11-30
114,106,Emmen,22,Drenthe,2021-11-30
118,91,Hoogeveen,22,Drenthe,2021-11-30
119,30,Meppel,22,Drenthe,2021-11-30
141,63,Almelo,23,Overijssel,2021-11-30
147,26,Borne,23,Overijssel,2021-11-30
148,18,Dalfsen,23,Overijssel,2021-11-30
150,81,Deventer,23,Overijssel,2021-11-30
153,158,Enschede,23,Overijssel,2021-11-30
158,22,Haaksbergen,23,Overijssel,2021-11-30
160,48,Hardenberg,23,Overijssel,2021-11-30
163,49,Hellendoorn,23,Overijssel,2021-11-30
164,93,Hengelo,23,Overijssel,2021-11-30
166,72,Kampen,23,Overijssel,2021-11-30
168,15,Losser,23,Overijssel,2021-11-30
171,76,Noordoostpolder,24,Flevoland,2021-11-30
173,37,Oldenzaal,23,Overijssel,2021-11-30
175,15,Ommen,23,Overijssel,2021-11-30
177,35,Raalte,23,Overijssel,2021-11-30
180,10,Staphorst,23,Overijssel,2021-11-30
183,23,Tubbergen,23,Overijssel,2021-11-30
184,13,Urk,24,Flevoland,2021-11-30
189,34,Wierden,23,Overijssel,2021-11-30
193,181,Zwolle,23,Overijssel,2021-11-30
197,28,Aalten,25,Gelderland,2021-11-30
200,189,Apeldoorn,25,Gelderland,2021-11-30
202,237,Arnhem,25,Gelderland,2021-11-30
203,80,Barneveld,25,Gelderland,2021-11-30
209,47,Beuningen,25,Gelderland,2021-11-30
213,29,Brummen,25,Gelderland,2021-11-30
214,21,Buren,25,Gelderland,2021-11-30
216,59,Culemborg,25,Gelderland,2021-11-30
221,9,Doesburg,25,Gelderland,2021-11-30
222,86,Doetinchem,25,Gelderland,2021-11-30
225,46,Druten,25,Gelderland,2021-11-30
226,27,Duiven,25,Gelderland,2021-11-30
228,138,Ede,25,Gelderland,2021-11-30
230,24,Elburg,25,Gelderland,2021-11-30
232,22,Epe,25,Gelderland,2021-11-30
233,49,Ermelo,25,Gelderland,2021-11-30
243,74,Harderwijk,25,Gelderland,2021-11-30
244,21,Hattem,25,Gelderland,2021-11-30
246,16,Heerde,25,Gelderland,2021-11-30
252,30,Heumen,25,Gelderland,2021-11-30
262,38,Lochem,25,Gelderland,2021-11-30
263,32,Maasdriel,25,Gelderland,2021-11-30
267,51,Nijkerk,25,Gelderland,2021-11-30
268,162,Nijmegen,25,Gelderland,2021-11-30
269,15,Oldebroek,25,Gelderland,2021-11-30
273,35,Putten,25,Gelderland,2021-11-30
274,30,Renkum,25,Gelderland,2021-11-30
275,73,Rheden,25,Gelderland,2021-11-30
277,3,Rozendaal,25,Gelderland,2021-11-30
279,17,Scherpenzeel,25,Gelderland,2021-11-30
281,67,Tiel,25,Gelderland,2021-11-30
