Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
3,5,Appingedam,20,Groningen,2020-07-07
10,18,Delfzijl,20,Groningen,2020-07-07
14,174,Groningen,20,Groningen,2020-07-07
24,2,Loppersum,20,Groningen,2020-07-07
34,456,Almere,24,Flevoland,2020-07-07
37,9,Stadskanaal,20,Groningen,2020-07-07
47,8,Veendam,20,Groningen,2020-07-07
50,49,Zeewolde,24,Flevoland,2020-07-07
59,12,Achtkarspelen,21,Friesland,2020-07-07
60,0,Ameland,21,Friesland,2020-07-07
72,17,Harlingen,21,Friesland,2020-07-07
74,94,Heerenveen,21,Friesland,2020-07-07
80,66,Leeuwarden,21,Friesland,2020-07-07
85,7,Ooststellingwerf,21,Friesland,2020-07-07
86,23,Opsterland,21,Friesland,2020-07-07
88,0,Schiermonnikoog,21,Friesland,2020-07-07
90,57,Smallingerland,21,Friesland,2020-07-07
93,2,Terschelling,21,Friesland,2020-07-07
96,0,Vlieland,21,Friesland,2020-07-07
98,29,Weststellingwerf,21,Friesland,2020-07-07
106,46,Assen,22,Drenthe,2020-07-07
109,57,Coevorden,22,Drenthe,2020-07-07
114,103,Emmen,22,Drenthe,2020-07-07
118,92,Hoogeveen,22,Drenthe,2020-07-07
119,45,Meppel,22,Drenthe,2020-07-07
141,94,Almelo,23,Overijssel,2020-07-07
147,50,Borne,23,Overijssel,2020-07-07
148,80,Dalfsen,23,Overijssel,2020-07-07
150,333,Deventer,23,Overijssel,2020-07-07
153,244,Enschede,23,Overijssel,2020-07-07
158,56,Haaksbergen,23,Overijssel,2020-07-07
160,170,Hardenberg,23,Overijssel,2020-07-07
163,96,Hellendoorn,23,Overijssel,2020-07-07
164,129,Hengelo,23,Overijssel,2020-07-07
166,343,Kampen,23,Overijssel,2020-07-07
168,25,Losser,23,Overijssel,2020-07-07
171,81,Noordoostpolder,24,Flevoland,2020-07-07
173,50,Oldenzaal,23,Overijssel,2020-07-07
175,53,Ommen,23,Overijssel,2020-07-07
177,155,Raalte,23,Overijssel,2020-07-07
180,60,Staphorst,23,Overijssel,2020-07-07
183,81,Tubbergen,23,Overijssel,2020-07-07
184,84,Urk,24,Flevoland,2020-07-07
189,50,Wierden,23,Overijssel,2020-07-07
193,360,Zwolle,23,Overijssel,2020-07-07
197,60,Aalten,25,Gelderland,2020-07-07
200,455,Apeldoorn,25,Gelderland,2020-07-07
202,406,Arnhem,25,Gelderland,2020-07-07
203,139,Barneveld,25,Gelderland,2020-07-07
209,74,Beuningen,25,Gelderland,2020-07-07
213,36,Brummen,25,Gelderland,2020-07-07
214,63,Buren,25,Gelderland,2020-07-07
216,73,Culemborg,25,Gelderland,2020-07-07
221,32,Doesburg,25,Gelderland,2020-07-07
222,104,Doetinchem,25,Gelderland,2020-07-07
225,115,Druten,25,Gelderland,2020-07-07
226,52,Duiven,25,Gelderland,2020-07-07
228,222,Ede,25,Gelderland,2020-07-07
230,150,Elburg,25,Gelderland,2020-07-07
232,138,Epe,25,Gelderland,2020-07-07
233,150,Ermelo,25,Gelderland,2020-07-07
243,181,Harderwijk,25,Gelderland,2020-07-07
244,42,Hattem,25,Gelderland,2020-07-07
246,193,Heerde,25,Gelderland,2020-07-07
252,74,Heumen,25,Gelderland,2020-07-07
262,98,Lochem,25,Gelderland,2020-07-07
263,59,Maasdriel,25,Gelderland,2020-07-07
267,63,Nijkerk,25,Gelderland,2020-07-07
268,659,Nijmegen,25,Gelderland,2020-07-07
269,171,Oldebroek,25,Gelderland,2020-07-07
273,35,Putten,25,Gelderland,2020-07-07
274,79,Renkum,25,Gelderland,2020-07-07
275,146,Rheden,25,Gelderland,2020-07-07
277,3,Rozendaal,25,Gelderland,2020-07-07
279,33,Scherpenzeel,25,Gelderland,2020-07-07
281,149,Tiel,25,Gelderland,2020-07-07
285,82,Voorst,25,Gelderland,2020-07-07
289,52,Wageningen,25,Gelderland,2020-07-07
293,43,Westervoort,25,Gelderland,2020-07-07
294,48,Winterswijk,25,Gelderland,2020-07-07
296,149,Wijchen,25,Gelderland,2020-07-07
297,101,Zaltbommel,25,Gelderland,2020-07-07
299,119,Zevenaar,25,Gelderland,2020-07-07
301,105,Zutphen,25,Gelderland,2020-07-07
302,224,Nunspeet,25,Gelderland,2020-07-07
303,125,Dronten,24,Flevoland,2020-07-07
307,232,Amersfoort,26,Utrecht,2020-07-07
