Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,74,Groningen,20,Groningen,2020-12-26
34,131,Almere,24,Flevoland,2020-12-26
37,29,Stadskanaal,20,Groningen,2020-12-26
47,21,Veendam,20,Groningen,2020-12-26
50,14,Zeewolde,24,Flevoland,2020-12-26
59,20,Achtkarspelen,21,Friesland,2020-12-26
60,6,Ameland,21,Friesland,2020-12-26
72,5,Harlingen,21,Friesland,2020-12-26
74,9,Heerenveen,21,Friesland,2020-12-26
80,58,Leeuwarden,21,Friesland,2020-12-26
85,3,Ooststellingwerf,21,Friesland,2020-12-26
86,12,Opsterland,21,Friesland,2020-12-26
88,0,Schiermonnikoog,21,Friesland,2020-12-26
90,22,Smallingerland,21,Friesland,2020-12-26
93,0,Terschelling,21,Friesland,2020-12-26
96,0,Vlieland,21,Friesland,2020-12-26
98,7,Weststellingwerf,21,Friesland,2020-12-26
106,26,Assen,22,Drenthe,2020-12-26
109,16,Coevorden,22,Drenthe,2020-12-26
114,67,Emmen,22,Drenthe,2020-12-26
118,54,Hoogeveen,22,Drenthe,2020-12-26
119,24,Meppel,22,Drenthe,2020-12-26
141,66,Almelo,23,Overijssel,2020-12-26
147,21,Borne,23,Overijssel,2020-12-26
148,11,Dalfsen,23,Overijssel,2020-12-26
150,65,Deventer,23,Overijssel,2020-12-26
153,113,Enschede,23,Overijssel,2020-12-26
158,26,Haaksbergen,23,Overijssel,2020-12-26
160,48,Hardenberg,23,Overijssel,2020-12-26
163,55,Hellendoorn,23,Overijssel,2020-12-26
164,68,Hengelo,23,Overijssel,2020-12-26
166,15,Kampen,23,Overijssel,2020-12-26
168,13,Losser,23,Overijssel,2020-12-26
171,16,Noordoostpolder,24,Flevoland,2020-12-26
173,23,Oldenzaal,23,Overijssel,2020-12-26
175,9,Ommen,23,Overijssel,2020-12-26
177,33,Raalte,23,Overijssel,2020-12-26
180,14,Staphorst,23,Overijssel,2020-12-26
183,25,Tubbergen,23,Overijssel,2020-12-26
184,6,Urk,24,Flevoland,2020-12-26
189,30,Wierden,23,Overijssel,2020-12-26
193,38,Zwolle,23,Overijssel,2020-12-26
197,23,Aalten,25,Gelderland,2020-12-26
200,81,Apeldoorn,25,Gelderland,2020-12-26
202,101,Arnhem,25,Gelderland,2020-12-26
203,79,Barneveld,25,Gelderland,2020-12-26
209,7,Beuningen,25,Gelderland,2020-12-26
213,28,Brummen,25,Gelderland,2020-12-26
214,14,Buren,25,Gelderland,2020-12-26
216,5,Culemborg,25,Gelderland,2020-12-26
221,6,Doesburg,25,Gelderland,2020-12-26
222,42,Doetinchem,25,Gelderland,2020-12-26
