Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,1,Groningen,20,Groningen,2020-05-10
34,9,Almere,24,Flevoland,2020-05-10
37,0,Stadskanaal,20,Groningen,2020-05-10
47,0,Veendam,20,Groningen,2020-05-10
50,1,Zeewolde,24,Flevoland,2020-05-10
59,0,Achtkarspelen,21,Friesland,2020-05-10
60,0,Ameland,21,Friesland,2020-05-10
72,0,Harlingen,21,Friesland,2020-05-10
74,1,Heerenveen,21,Friesland,2020-05-10
80,0,Leeuwarden,21,Friesland,2020-05-10
85,0,Ooststellingwerf,21,Friesland,2020-05-10
86,0,Opsterland,21,Friesland,2020-05-10
88,0,Schiermonnikoog,21,Friesland,2020-05-10
90,0,Smallingerland,21,Friesland,2020-05-10
93,0,Terschelling,21,Friesland,2020-05-10
96,0,Vlieland,21,Friesland,2020-05-10
98,0,Weststellingwerf,21,Friesland,2020-05-10
106,0,Assen,22,Drenthe,2020-05-10
109,0,Coevorden,22,Drenthe,2020-05-10
114,0,Emmen,22,Drenthe,2020-05-10
118,0,Hoogeveen,22,Drenthe,2020-05-10
119,0,Meppel,22,Drenthe,2020-05-10
141,0,Almelo,23,Overijssel,2020-05-10
147,0,Borne,23,Overijssel,2020-05-10
148,0,Dalfsen,23,Overijssel,2020-05-10
150,0,Deventer,23,Overijssel,2020-05-10
153,0,Enschede,23,Overijssel,2020-05-10
158,0,Haaksbergen,23,Overijssel,2020-05-10
160,1,Hardenberg,23,Overijssel,2020-05-10
163,0,Hellendoorn,23,Overijssel,2020-05-10
164,1,Hengelo,23,Overijssel,2020-05-10
166,0,Kampen,23,Overijssel,2020-05-10
168,0,Losser,23,Overijssel,2020-05-10
171,0,Noordoostpolder,24,Flevoland,2020-05-10
173,0,Oldenzaal,23,Overijssel,2020-05-10
175,0,Ommen,23,Overijssel,2020-05-10
177,0,Raalte,23,Overijssel,2020-05-10
180,0,Staphorst,23,Overijssel,2020-05-10
183,0,Tubbergen,23,Overijssel,2020-05-10
184,4,Urk,24,Flevoland,2020-05-10
189,2,Wierden,23,Overijssel,2020-05-10
193,0,Zwolle,23,Overijssel,2020-05-10
197,0,Aalten,25,Gelderland,2020-05-10
200,2,Apeldoorn,25,Gelderland,2020-05-10
202,1,Arnhem,25,Gelderland,2020-05-10
203,2,Barneveld,25,Gelderland,2020-05-10
209,0,Beuningen,25,Gelderland,2020-05-10
213,0,Brummen,25,Gelderland,2020-05-10
214,0,Buren,25,Gelderland,2020-05-10
216,1,Culemborg,25,Gelderland,2020-05-10
