Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
3,5,Appingedam,20,Groningen,2020-06-23
10,18,Delfzijl,20,Groningen,2020-06-23
14,172,Groningen,20,Groningen,2020-06-23
24,2,Loppersum,20,Groningen,2020-06-23
34,448,Almere,24,Flevoland,2020-06-23
37,9,Stadskanaal,20,Groningen,2020-06-23
47,8,Veendam,20,Groningen,2020-06-23
50,47,Zeewolde,24,Flevoland,2020-06-23
59,11,Achtkarspelen,21,Friesland,2020-06-23
60,0,Ameland,21,Friesland,2020-06-23
72,17,Harlingen,21,Friesland,2020-06-23
74,93,Heerenveen,21,Friesland,2020-06-23
80,65,Leeuwarden,21,Friesland,2020-06-23
85,7,Ooststellingwerf,21,Friesland,2020-06-23
86,23,Opsterland,21,Friesland,2020-06-23
88,0,Schiermonnikoog,21,Friesland,2020-06-23
90,56,Smallingerland,21,Friesland,2020-06-23
93,2,Terschelling,21,Friesland,2020-06-23
96,0,Vlieland,21,Friesland,2020-06-23
98,29,Weststellingwerf,21,Friesland,2020-06-23
106,46,Assen,22,Drenthe,2020-06-23
109,57,Coevorden,22,Drenthe,2020-06-23
114,104,Emmen,22,Drenthe,2020-06-23
118,93,Hoogeveen,22,Drenthe,2020-06-23
119,46,Meppel,22,Drenthe,2020-06-23
141,92,Almelo,23,Overijssel,2020-06-23
147,50,Borne,23,Overijssel,2020-06-23
148,79,Dalfsen,23,Overijssel,2020-06-23
150,309,Deventer,23,Overijssel,2020-06-23
153,237,Enschede,23,Overijssel,2020-06-23
158,55,Haaksbergen,23,Overijssel,2020-06-23
160,170,Hardenberg,23,Overijssel,2020-06-23
163,95,Hellendoorn,23,Overijssel,2020-06-23
164,128,Hengelo,23,Overijssel,2020-06-23
166,342,Kampen,23,Overijssel,2020-06-23
168,25,Losser,23,Overijssel,2020-06-23
171,81,Noordoostpolder,24,Flevoland,2020-06-23
173,50,Oldenzaal,23,Overijssel,2020-06-23
175,53,Ommen,23,Overijssel,2020-06-23
177,155,Raalte,23,Overijssel,2020-06-23
180,59,Staphorst,23,Overijssel,2020-06-23
