Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,80,Groningen,20,Groningen,2020-10-09
34,54,Almere,24,Flevoland,2020-10-09
37,6,Stadskanaal,20,Groningen,2020-10-09
47,4,Veendam,20,Groningen,2020-10-09
50,3,Zeewolde,24,Flevoland,2020-10-09
59,9,Achtkarspelen,21,Friesland,2020-10-09
60,0,Ameland,21,Friesland,2020-10-09
72,0,Harlingen,21,Friesland,2020-10-09
74,9,Heerenveen,21,Friesland,2020-10-09
80,32,Leeuwarden,21,Friesland,2020-10-09
85,4,Ooststellingwerf,21,Friesland,2020-10-09
86,2,Opsterland,21,Friesland,2020-10-09
88,0,Schiermonnikoog,21,Friesland,2020-10-09
90,15,Smallingerland,21,Friesland,2020-10-09
93,0,Terschelling,21,Friesland,2020-10-09
96,1,Vlieland,21,Friesland,2020-10-09
98,0,Weststellingwerf,21,Friesland,2020-10-09
106,10,Assen,22,Drenthe,2020-10-09
109,7,Coevorden,22,Drenthe,2020-10-09
114,37,Emmen,22,Drenthe,2020-10-09
118,9,Hoogeveen,22,Drenthe,2020-10-09
119,3,Meppel,22,Drenthe,2020-10-09
141,23,Almelo,23,Overijssel,2020-10-09
147,9,Borne,23,Overijssel,2020-10-09
148,10,Dalfsen,23,Overijssel,2020-10-09
150,27,Deventer,23,Overijssel,2020-10-09
153,31,Enschede,23,Overijssel,2020-10-09
158,9,Haaksbergen,23,Overijssel,2020-10-09
160,7,Hardenberg,23,Overijssel,2020-10-09
163,6,Hellendoorn,23,Overijssel,2020-10-09
164,23,Hengelo,23,Overijssel,2020-10-09
166,3,Kampen,23,Overijssel,2020-10-09
168,2,Losser,23,Overijssel,2020-10-09
171,15,Noordoostpolder,24,Flevoland,2020-10-09
173,11,Oldenzaal,23,Overijssel,2020-10-09
175,0,Ommen,23,Overijssel,2020-10-09
177,5,Raalte,23,Overijssel,2020-10-09
180,4,Staphorst,23,Overijssel,2020-10-09
183,12,Tubbergen,23,Overijssel,2020-10-09
184,2,Urk,24,Flevoland,2020-10-09
189,4,Wierden,23,Overijssel,2020-10-09
193,17,Zwolle,23,Overijssel,2020-10-09
197,11,Aalten,25,Gelderland,2020-10-09
200,20,Apeldoorn,25,Gelderland,2020-10-09
202,42,Arnhem,25,Gelderland,2020-10-09
203,12,Barneveld,25,Gelderland,2020-10-09
209,8,Beuningen,25,Gelderland,2020-10-09
213,3,Brummen,25,Gelderland,2020-10-09
214,9,Buren,25,Gelderland,2020-10-09
216,13,Culemborg,25,Gelderland,2020-10-09
221,7,Doesburg,25,Gelderland,2020-10-09
222,15,Doetinchem,25,Gelderland,2020-10-09
225,2,Druten,25,Gelderland,2020-10-09
