Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,1407,Groningen,20,Groningen,2022-02-13
34,522,Almere,24,Flevoland,2022-02-13
37,197,Stadskanaal,20,Groningen,2022-02-13
47,127,Veendam,20,Groningen,2022-02-13
50,92,Zeewolde,24,Flevoland,2022-02-13
59,212,Achtkarspelen,21,Friesland,2022-02-13
60,11,Ameland,21,Friesland,2022-02-13
72,66,Harlingen,21,Friesland,2022-02-13
74,274,Heerenveen,21,Friesland,2022-02-13
80,560,Leeuwarden,21,Friesland,2022-02-13
85,181,Ooststellingwerf,21,Friesland,2022-02-13
86,171,Opsterland,21,Friesland,2022-02-13
88,3,Schiermonnikoog,21,Friesland,2022-02-13
90,316,Smallingerland,21,Friesland,2022-02-13
93,11,Terschelling,21,Friesland,2022-02-13
96,3,Vlieland,21,Friesland,2022-02-13
98,146,Weststellingwerf,21,Friesland,2022-02-13
106,417,Assen,22,Drenthe,2022-02-13
109,150,Coevorden,22,Drenthe,2022-02-13
114,510,Emmen,22,Drenthe,2022-02-13
118,259,Hoogeveen,22,Drenthe,2022-02-13
119,192,Meppel,22,Drenthe,2022-02-13
141,301,Almelo,23,Overijssel,2022-02-13
147,120,Borne,23,Overijssel,2022-02-13
148,140,Dalfsen,23,Overijssel,2022-02-13
150,496,Deventer,23,Overijssel,2022-02-13
153,751,Enschede,23,Overijssel,2022-02-13
158,131,Haaksbergen,23,Overijssel,2022-02-13
160,315,Hardenberg,23,Overijssel,2022-02-13
163,210,Hellendoorn,23,Overijssel,2022-02-13
164,330,Hengelo,23,Overijssel,2022-02-13
166,242,Kampen,23,Overijssel,2022-02-13
168,102,Losser,23,Overijssel,2022-02-13
171,168,Noordoostpolder,24,Flevoland,2022-02-13
173,159,Oldenzaal,23,Overijssel,2022-02-13
175,78,Ommen,23,Overijssel,2022-02-13
177,201,Raalte,23,Overijssel,2022-02-13
180,92,Staphorst,23,Overijssel,2022-02-13
183,87,Tubbergen,23,Overijssel,2022-02-13
184,39,Urk,24,Flevoland,2022-02-13
189,97,Wierden,23,Overijssel,2022-02-13
193,553,Zwolle,23,Overijssel,2022-02-13
197,83,Aalten,25,Gelderland,2022-02-13
200,658,Apeldoorn,25,Gelderland,2022-02-13
202,728,Arnhem,25,Gelderland,2022-02-13
203,264,Barneveld,25,Gelderland,2022-02-13
209,140,Beuningen,25,Gelderland,2022-02-13
213,76,Brummen,25,Gelderland,2022-02-13
214,69,Buren,25,Gelderland,2022-02-13
216,66,Culemborg,25,Gelderland,2022-02-13
221,43,Doesburg,25,Gelderland,2022-02-13
222,234,Doetinchem,25,Gelderland,2022-02-13
225,89,Druten,25,Gelderland,2022-02-13
226,129,Duiven,25,Gelderland,2022-02-13
228,379,Ede,25,Gelderland,2022-02-13
230,102,Elburg,25,Gelderland,2022-02-13
232,155,Epe,25,Gelderland,2022-02-13
233,111,Ermelo,25,Gelderland,2022-02-13
243,256,Harderwijk,25,Gelderland,2022-02-13
244,48,Hattem,25,Gelderland,2022-02-13
246,93,Heerde,25,Gelderland,2022-02-13
252,78,Heumen,25,Gelderland,2022-02-13
262,184,Lochem,25,Gelderland,2022-02-13
263,70,Maasdriel,25,Gelderland,2022-02-13
267,169,Nijkerk,25,Gelderland,2022-02-13
268,833,Nijmegen,25,Gelderland,2022-02-13
269,101,Oldebroek,25,Gelderland,2022-02-13
273,93,Putten,25,Gelderland,2022-02-13
274,104,Renkum,25,Gelderland,2022-02-13
275,182,Rheden,25,Gelderland,2022-02-13
277,9,Rozendaal,25,Gelderland,2022-02-13
279,36,Scherpenzeel,25,Gelderland,2022-02-13
281,126,Tiel,25,Gelderland,2022-02-13
285,135,Voorst,25,Gelderland,2022-02-13
289,104,Wageningen,25,Gelderland,2022-02-13
293,80,Westervoort,25,Gelderland,2022-02-13
294,74,Winterswijk,25,Gelderland,2022-02-13
296,281,Wijchen,25,Gelderland,2022-02-13
297,107,Zaltbommel,25,Gelderland,2022-02-13
299,213,Zevenaar,25,Gelderland,2022-02-13
301,197,Zutphen,25,Gelderland,2022-02-13
302,154,Nunspeet,25,Gelderland,2022-02-13
303,150,Dronten,24,Flevoland,2022-02-13
307,562,Amersfoort,26,Utrecht,2022-02-13
308,67,Baarn,26,Utrecht,2022-02-13
310,232,De Bilt,26,Utrecht,2022-02-13
312,61,Bunnik,26,Utrecht,2022-02-13
313,71,Bunschoten,26,Utrecht,2022-02-13
317,29,Eemnes,26,Utrecht,2022-02-13
321,154,Houten,26,Utrecht,2022-02-13
327,95,Leusden,26,Utrecht,2022-02-13
331,48,Lopik,26,Utrecht,2022-02-13
335,59,Montfoort,26,Utrecht,2022-02-13
339,22,Renswoude,26,Utrecht,2022-02-13
340,69,Rhenen,26,Utrecht,2022-02-13
342,125,Soest,26,Utrecht,2022-02-13
344,1483,Utrecht,26,Utrecht,2022-02-13
345,178,Veenendaal,26,Utrecht,2022-02-13
351,55,Woudenberg,26,Utrecht,2022-02-13
352,53,Wijk bij Duurstede,26,Utrecht,2022-02-13
353,144,IJsselstein,26,Utrecht,2022-02-13
355,235,Zeist,26,Utrecht,2022-02-13
356,173,Nieuwegein,26,Utrecht,2022-02-13
358,102,Aalsmeer,27,Noord-Holland,2022-02-13
361,356,Alkmaar,27,Noord-Holland,2022-02-13
362,272,Amstelveen,27,Noord-Holland,2022-02-13
363,1262,Amsterdam,27,Noord-Holland,2022-02-13
363,765,Amsterdam,27,Noord-Holland,2022-02-13
373,94,Bergen (NH.),27,Noord-Holland,2022-02-13
375,133,Beverwijk,27,Noord-Holland,2022-02-13
376,24,Blaricum,27,Noord-Holland,2022-02-13
377,72,Bloemendaal,27,Noord-Holland,2022-02-13
383,133,Castricum,27,Noord-Holland,2022-02-13
384,69,Diemen,27,Noord-Holland,2022-02-13
385,65,Edam-Volendam,27,Noord-Holland,2022-02-13
388,67,Enkhuizen,27,Noord-Holland,2022-02-13
392,584,Haarlem,27,Noord-Holland,2022-02-13
394,437,Haarlemmermeer,27,Noord-Holland,2022-02-13
396,125,Heemskerk,27,Noord-Holland,2022-02-13
397,94,Heemstede,27,Noord-Holland,2022-02-13
399,59,Heiloo,27,Noord-Holland,2022-02-13
400,152,Den Helder,27,Noord-Holland,2022-02-13
402,250,Hilversum,27,Noord-Holland,2022-02-13
405,231,Hoorn,27,Noord-Holland,2022-02-13
406,78,Huizen,27,Noord-Holland,2022-02-13
415,29,Landsmeer,27,Noord-Holland,2022-02-13
417,25,Laren,27,Noord-Holland,2022-02-13
420,151,Medemblik,27,Noord-Holland,2022-02-13
431,31,Oostzaan,27,Noord-Holland,2022-02-13
432,28,Opmeer,27,Noord-Holland,2022-02-13
437,34,Ouder-Amstel,27,Noord-Holland,2022-02-13
439,27,Purmerend,27,Noord-Holland,2022-02-13
439,205,Purmerend,27,Noord-Holland,2022-02-13
441,128,Schagen,27,Noord-Holland,2022-02-13
448,77,Texel,27,Noord-Holland,2022-02-13
450,41,Uitgeest,27,Noord-Holland,2022-02-13
451,87,Uithoorn,27,Noord-Holland,2022-02-13
453,210,Velsen,27,Noord-Holland,2022-02-13
457,73,Weesp,27,Noord-Holland,2022-02-13
473,43,Zandvoort,27,Noord-Holland,2022-02-13
479,447,Zaanstad,27,Noord-Holland,2022-02-13
482,89,Alblasserdam,28,Zuid-Holland,2022-02-13
484,352,Alphen aan den Rijn,28,Zuid-Holland,2022-02-13
489,188,Barendrecht,28,Zuid-Holland,2022-02-13
498,61,Drechterland,27,Noord-Holland,2022-02-13
501,57,Brielle,28,Zuid-Holland,2022-02-13
502,126,Capelle aan den IJssel,28,Zuid-Holland,2022-02-13
503,415,Delft,28,Zuid-Holland,2022-02-13
505,424,Dordrecht,28,Zuid-Holland,2022-02-13
512,174,Gorinchem,28,Zuid-Holland,2022-02-13
513,202,Gouda,28,Zuid-Holland,2022-02-13
518,1384,'s-Gravenhage,28,Zuid-Holland,2022-02-13
523,98,Hardinxveld-Giessendam,28,Zuid-Holland,2022-02-13
530,172,Hellevoetsluis,28,Zuid-Holland,2022-02-13
531,106,Hendrik-Ido-Ambacht,28,Zuid-Holland,2022-02-13
532,58,Stede Broec,27,Noord-Holland,2022-02-13
534,71,Hillegom,28,Zuid-Holland,2022-02-13
537,250,Katwijk,28,Zuid-Holland,2022-02-13
542,63,Krimpen aan den IJssel,28,Zuid-Holland,2022-02-13
546,514,Leiden,28,Zuid-Holland,2022-02-13
547,132,Leiderdorp,28,Zuid-Holland,2022-02-13
553,112,Lisse,28,Zuid-Holland,2022-02-13
556,132,Maassluis,28,Zuid-Holland,2022-02-13
569,100,Nieuwkoop,28,Zuid-Holland,2022-02-13
575,147,Noordwijk,28,Zuid-Holland,2022-02-13
579,130,Oegstgeest,28,Zuid-Holland,2022-02-13
589,24,Oudewater,26,Utrecht,2022-02-13
590,117,Papendrecht,28,Zuid-Holland,2022-02-13
597,129,Ridderkerk,28,Zuid-Holland,2022-02-13
599,1532,Rotterdam,28,Zuid-Holland,2022-02-13
603,137,Rijswijk,28,Zuid-Holland,2022-02-13
606,242,Schiedam,28,Zuid-Holland,2022-02-13
610,113,Sliedrecht,28,Zuid-Holland,2022-02-13
613,87,Albrandswaard,28,Zuid-Holland,2022-02-13
614,63,Westvoorne,28,Zuid-Holland,2022-02-13
622,235,Vlaardingen,28,Zuid-Holland,2022-02-13
626,78,Voorschoten,28,Zuid-Holland,2022-02-13
627,64,Waddinxveen,28,Zuid-Holland,2022-02-13
629,77,Wassenaar,28,Zuid-Holland,2022-02-13
632,229,Woerden,26,Utrecht,2022-02-13
637,437,Zoetermeer,28,Zuid-Holland,2022-02-13
