Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,9,Groningen,20,Groningen,2021-09-27
34,8,Almere,24,Flevoland,2021-09-27
37,5,Stadskanaal,20,Groningen,2021-09-27
47,1,Veendam,20,Groningen,2021-09-27
50,0,Zeewolde,24,Flevoland,2021-09-27
59,5,Achtkarspelen,21,Friesland,2021-09-27
60,0,Ameland,21,Friesland,2021-09-27
72,0,Harlingen,21,Friesland,2021-09-27
74,2,Heerenveen,21,Friesland,2021-09-27
80,9,Leeuwarden,21,Friesland,2021-09-27
85,0,Ooststellingwerf,21,Friesland,2021-09-27
86,3,Opsterland,21,Friesland,2021-09-27
88,0,Schiermonnikoog,21,Friesland,2021-09-27
90,2,Smallingerland,21,Friesland,2021-09-27
93,0,Terschelling,21,Friesland,2021-09-27
96,0,Vlieland,21,Friesland,2021-09-27
98,0,Weststellingwerf,21,Friesland,2021-09-27
106,3,Assen,22,Drenthe,2021-09-27
109,5,Coevorden,22,Drenthe,2021-09-27
114,6,Emmen,22,Drenthe,2021-09-27
118,4,Hoogeveen,22,Drenthe,2021-09-27
119,0,Meppel,22,Drenthe,2021-09-27
141,6,Almelo,23,Overijssel,2021-09-27
147,2,Borne,23,Overijssel,2021-09-27
148,0,Dalfsen,23,Overijssel,2021-09-27
150,3,Deventer,23,Overijssel,2021-09-27
153,23,Enschede,23,Overijssel,2021-09-27
158,0,Haaksbergen,23,Overijssel,2021-09-27
160,3,Hardenberg,23,Overijssel,2021-09-27
163,2,Hellendoorn,23,Overijssel,2021-09-27
164,5,Hengelo,23,Overijssel,2021-09-27
166,2,Kampen,23,Overijssel,2021-09-27
168,0,Losser,23,Overijssel,2021-09-27
171,2,Noordoostpolder,24,Flevoland,2021-09-27
173,2,Oldenzaal,23,Overijssel,2021-09-27
175,3,Ommen,23,Overijssel,2021-09-27
177,5,Raalte,23,Overijssel,2021-09-27
180,0,Staphorst,23,Overijssel,2021-09-27
183,1,Tubbergen,23,Overijssel,2021-09-27
184,1,Urk,24,Flevoland,2021-09-27
189,4,Wierden,23,Overijssel,2021-09-27
193,16,Zwolle,23,Overijssel,2021-09-27
197,5,Aalten,25,Gelderland,2021-09-27
200,9,Apeldoorn,25,Gelderland,2021-09-27
202,21,Arnhem,25,Gelderland,2021-09-27
203,15,Barneveld,25,Gelderland,2021-09-27
209,1,Beuningen,25,Gelderland,2021-09-27
213,0,Brummen,25,Gelderland,2021-09-27
214,2,Buren,25,Gelderland,2021-09-27
216,9,Culemborg,25,Gelderland,2021-09-27
221,1,Doesburg,25,Gelderland,2021-09-27
222,1,Doetinchem,25,Gelderland,2021-09-27
225,2,Druten,25,Gelderland,2021-09-27
226,1,Duiven,25,Gelderland,2021-09-27
228,41,Ede,25,Gelderland,2021-09-27
230,2,Elburg,25,Gelderland,2021-09-27
232,3,Epe,25,Gelderland,2021-09-27
233,0,Ermelo,25,Gelderland,2021-09-27
243,4,Harderwijk,25,Gelderland,2021-09-27
244,0,Hattem,25,Gelderland,2021-09-27
246,1,Heerde,25,Gelderland,2021-09-27
252,3,Heumen,25,Gelderland,2021-09-27
262,0,Lochem,25,Gelderland,2021-09-27
263,1,Maasdriel,25,Gelderland,2021-09-27
267,1,Nijkerk,25,Gelderland,2021-09-27
268,16,Nijmegen,25,Gelderland,2021-09-27
269,4,Oldebroek,25,Gelderland,2021-09-27
273,1,Putten,25,Gelderland,2021-09-27
274,0,Renkum,25,Gelderland,2021-09-27
275,3,Rheden,25,Gelderland,2021-09-27
277,0,Rozendaal,25,Gelderland,2021-09-27
279,1,Scherpenzeel,25,Gelderland,2021-09-27
281,3,Tiel,25,Gelderland,2021-09-27
285,0,Voorst,25,Gelderland,2021-09-27
289,0,Wageningen,25,Gelderland,2021-09-27
293,1,Westervoort,25,Gelderland,2021-09-27
294,1,Winterswijk,25,Gelderland,2021-09-27
296,3,Wijchen,25,Gelderland,2021-09-27
297,0,Zaltbommel,25,Gelderland,2021-09-27
299,2,Zevenaar,25,Gelderland,2021-09-27
301,3,Zutphen,25,Gelderland,2021-09-27
302,4,Nunspeet,25,Gelderland,2021-09-27
303,6,Dronten,24,Flevoland,2021-09-27
307,12,Amersfoort,26,Utrecht,2021-09-27
308,0,Baarn,26,Utrecht,2021-09-27
310,7,De Bilt,26,Utrecht,2021-09-27
312,0,Bunnik,26,Utrecht,2021-09-27
313,0,Bunschoten,26,Utrecht,2021-09-27
317,3,Eemnes,26,Utrecht,2021-09-27
321,2,Houten,26,Utrecht,2021-09-27
327,5,Leusden,26,Utrecht,2021-09-27
331,0,Lopik,26,Utrecht,2021-09-27
335,2,Montfoort,26,Utrecht,2021-09-27
