Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,43,Groningen,20,Groningen,2021-10-16
34,31,Almere,24,Flevoland,2021-10-16
37,2,Stadskanaal,20,Groningen,2021-10-16
47,2,Veendam,20,Groningen,2021-10-16
50,1,Zeewolde,24,Flevoland,2021-10-16
59,8,Achtkarspelen,21,Friesland,2021-10-16
60,1,Ameland,21,Friesland,2021-10-16
72,1,Harlingen,21,Friesland,2021-10-16
74,6,Heerenveen,21,Friesland,2021-10-16
80,34,Leeuwarden,21,Friesland,2021-10-16
85,2,Ooststellingwerf,21,Friesland,2021-10-16
86,4,Opsterland,21,Friesland,2021-10-16
88,0,Schiermonnikoog,21,Friesland,2021-10-16
90,17,Smallingerland,21,Friesland,2021-10-16
93,0,Terschelling,21,Friesland,2021-10-16
96,0,Vlieland,21,Friesland,2021-10-16
98,3,Weststellingwerf,21,Friesland,2021-10-16
106,6,Assen,22,Drenthe,2021-10-16
109,7,Coevorden,22,Drenthe,2021-10-16
114,25,Emmen,22,Drenthe,2021-10-16
118,13,Hoogeveen,22,Drenthe,2021-10-16
119,6,Meppel,22,Drenthe,2021-10-16
141,8,Almelo,23,Overijssel,2021-10-16
147,1,Borne,23,Overijssel,2021-10-16
148,10,Dalfsen,23,Overijssel,2021-10-16
150,10,Deventer,23,Overijssel,2021-10-16
153,32,Enschede,23,Overijssel,2021-10-16
158,0,Haaksbergen,23,Overijssel,2021-10-16
160,12,Hardenberg,23,Overijssel,2021-10-16
163,2,Hellendoorn,23,Overijssel,2021-10-16
164,11,Hengelo,23,Overijssel,2021-10-16
166,19,Kampen,23,Overijssel,2021-10-16
168,0,Losser,23,Overijssel,2021-10-16
171,13,Noordoostpolder,24,Flevoland,2021-10-16
173,5,Oldenzaal,23,Overijssel,2021-10-16
175,4,Ommen,23,Overijssel,2021-10-16
177,18,Raalte,23,Overijssel,2021-10-16
180,63,Staphorst,23,Overijssel,2021-10-16
183,2,Tubbergen,23,Overijssel,2021-10-16
184,2,Urk,24,Flevoland,2021-10-16
189,6,Wierden,23,Overijssel,2021-10-16
193,35,Zwolle,23,Overijssel,2021-10-16
197,0,Aalten,25,Gelderland,2021-10-16
200,63,Apeldoorn,25,Gelderland,2021-10-16
202,30,Arnhem,25,Gelderland,2021-10-16
203,37,Barneveld,25,Gelderland,2021-10-16
209,6,Beuningen,25,Gelderland,2021-10-16
213,1,Brummen,25,Gelderland,2021-10-16
214,3,Buren,25,Gelderland,2021-10-16
216,4,Culemborg,25,Gelderland,2021-10-16
221,0,Doesburg,25,Gelderland,2021-10-16
222,18,Doetinchem,25,Gelderland,2021-10-16
225,1,Druten,25,Gelderland,2021-10-16
226,5,Duiven,25,Gelderland,2021-10-16
228,50,Ede,25,Gelderland,2021-10-16
230,13,Elburg,25,Gelderland,2021-10-16
232,13,Epe,25,Gelderland,2021-10-16
233,4,Ermelo,25,Gelderland,2021-10-16
243,4,Harderwijk,25,Gelderland,2021-10-16
244,4,Hattem,25,Gelderland,2021-10-16
246,1,Heerde,25,Gelderland,2021-10-16
252,4,Heumen,25,Gelderland,2021-10-16
262,5,Lochem,25,Gelderland,2021-10-16
263,3,Maasdriel,25,Gelderland,2021-10-16
267,10,Nijkerk,25,Gelderland,2021-10-16
268,21,Nijmegen,25,Gelderland,2021-10-16
269,2,Oldebroek,25,Gelderland,2021-10-16
273,2,Putten,25,Gelderland,2021-10-16
274,6,Renkum,25,Gelderland,2021-10-16
275,4,Rheden,25,Gelderland,2021-10-16
277,0,Rozendaal,25,Gelderland,2021-10-16
279,11,Scherpenzeel,25,Gelderland,2021-10-16
281,11,Tiel,25,Gelderland,2021-10-16
285,4,Voorst,25,Gelderland,2021-10-16
289,11,Wageningen,25,Gelderland,2021-10-16
293,3,Westervoort,25,Gelderland,2021-10-16
294,3,Winterswijk,25,Gelderland,2021-10-16
296,7,Wijchen,25,Gelderland,2021-10-16
297,6,Zaltbommel,25,Gelderland,2021-10-16
299,20,Zevenaar,25,Gelderland,2021-10-16
301,13,Zutphen,25,Gelderland,2021-10-16
302,17,Nunspeet,25,Gelderland,2021-10-16
303,6,Dronten,24,Flevoland,2021-10-16
307,44,Amersfoort,26,Utrecht,2021-10-16
308,3,Baarn,26,Utrecht,2021-10-16
310,8,De Bilt,26,Utrecht,2021-10-16
312,5,Bunnik,26,Utrecht,2021-10-16
313,1,Bunschoten,26,Utrecht,2021-10-16
317,1,Eemnes,26,Utrecht,2021-10-16
321,17,Houten,26,Utrecht,2021-10-16
327,3,Leusden,26,Utrecht,2021-10-16
331,2,Lopik,26,Utrecht,2021-10-16
335,1,Montfoort,26,Utrecht,2021-10-16
339,10,Renswoude,26,Utrecht,2021-10-16
340,14,Rhenen,26,Utrecht,2021-10-16
342,10,Soest,26,Utrecht,2021-10-16
344,53,Utrecht,26,Utrecht,2021-10-16
345,34,Veenendaal,26,Utrecht,2021-10-16
351,8,Woudenberg,26,Utrecht,2021-10-16
352,4,Wijk bij Duurstede,26,Utrecht,2021-10-16
353,7,IJsselstein,26,Utrecht,2021-10-16
355,6,Zeist,26,Utrecht,2021-10-16
356,17,Nieuwegein,26,Utrecht,2021-10-16
358,10,Aalsmeer,27,Noord-Holland,2021-10-16
361,9,Alkmaar,27,Noord-Holland,2021-10-16
362,13,Amstelveen,27,Noord-Holland,2021-10-16
363,59,Amsterdam,27,Noord-Holland,2021-10-16
363,61,Amsterdam,27,Noord-Holland,2021-10-16
