Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,512,Groningen,20,Groningen,2022-03-22
34,373,Almere,24,Flevoland,2022-03-22
37,53,Stadskanaal,20,Groningen,2022-03-22
47,70,Veendam,20,Groningen,2022-03-22
50,52,Zeewolde,24,Flevoland,2022-03-22
59,60,Achtkarspelen,21,Friesland,2022-03-22
60,0,Ameland,21,Friesland,2022-03-22
72,55,Harlingen,21,Friesland,2022-03-22
74,130,Heerenveen,21,Friesland,2022-03-22
80,338,Leeuwarden,21,Friesland,2022-03-22
85,51,Ooststellingwerf,21,Friesland,2022-03-22
86,78,Opsterland,21,Friesland,2022-03-22
88,0,Schiermonnikoog,21,Friesland,2022-03-22
90,160,Smallingerland,21,Friesland,2022-03-22
93,8,Terschelling,21,Friesland,2022-03-22
96,1,Vlieland,21,Friesland,2022-03-22
98,62,Weststellingwerf,21,Friesland,2022-03-22
106,260,Assen,22,Drenthe,2022-03-22
109,105,Coevorden,22,Drenthe,2022-03-22
114,345,Emmen,22,Drenthe,2022-03-22
118,208,Hoogeveen,22,Drenthe,2022-03-22
119,166,Meppel,22,Drenthe,2022-03-22
141,215,Almelo,23,Overijssel,2022-03-22
147,64,Borne,23,Overijssel,2022-03-22
148,84,Dalfsen,23,Overijssel,2022-03-22
150,255,Deventer,23,Overijssel,2022-03-22
153,431,Enschede,23,Overijssel,2022-03-22
158,79,Haaksbergen,23,Overijssel,2022-03-22
160,152,Hardenberg,23,Overijssel,2022-03-22
163,82,Hellendoorn,23,Overijssel,2022-03-22
164,208,Hengelo,23,Overijssel,2022-03-22
166,115,Kampen,23,Overijssel,2022-03-22
168,86,Losser,23,Overijssel,2022-03-22
171,106,Noordoostpolder,24,Flevoland,2022-03-22
173,110,Oldenzaal,23,Overijssel,2022-03-22
175,34,Ommen,23,Overijssel,2022-03-22
177,122,Raalte,23,Overijssel,2022-03-22
180,43,Staphorst,23,Overijssel,2022-03-22
183,60,Tubbergen,23,Overijssel,2022-03-22
184,4,Urk,24,Flevoland,2022-03-22
189,71,Wierden,23,Overijssel,2022-03-22
193,427,Zwolle,23,Overijssel,2022-03-22
197,93,Aalten,25,Gelderland,2022-03-22
200,460,Apeldoorn,25,Gelderland,2022-03-22
202,386,Arnhem,25,Gelderland,2022-03-22
203,111,Barneveld,25,Gelderland,2022-03-22
209,83,Beuningen,25,Gelderland,2022-03-22
213,66,Brummen,25,Gelderland,2022-03-22
214,70,Buren,25,Gelderland,2022-03-22
216,81,Culemborg,25,Gelderland,2022-03-22
221,43,Doesburg,25,Gelderland,2022-03-22
222,140,Doetinchem,25,Gelderland,2022-03-22
225,53,Druten,25,Gelderland,2022-03-22
226,49,Duiven,25,Gelderland,2022-03-22
228,360,Ede,25,Gelderland,2022-03-22
230,62,Elburg,25,Gelderland,2022-03-22
232,66,Epe,25,Gelderland,2022-03-22
233,50,Ermelo,25,Gelderland,2022-03-22
243,143,Harderwijk,25,Gelderland,2022-03-22
244,39,Hattem,25,Gelderland,2022-03-22
246,47,Heerde,25,Gelderland,2022-03-22
252,35,Heumen,25,Gelderland,2022-03-22
262,94,Lochem,25,Gelderland,2022-03-22
263,35,Maasdriel,25,Gelderland,2022-03-22
267,100,Nijkerk,25,Gelderland,2022-03-22
268,500,Nijmegen,25,Gelderland,2022-03-22
269,61,Oldebroek,25,Gelderland,2022-03-22
273,55,Putten,25,Gelderland,2022-03-22
274,100,Renkum,25,Gelderland,2022-03-22
275,128,Rheden,25,Gelderland,2022-03-22
