Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,36,Groningen,20,Groningen,2021-08-24
34,51,Almere,24,Flevoland,2021-08-24
37,3,Stadskanaal,20,Groningen,2021-08-24
47,5,Veendam,20,Groningen,2021-08-24
50,2,Zeewolde,24,Flevoland,2021-08-24
59,6,Achtkarspelen,21,Friesland,2021-08-24
60,0,Ameland,21,Friesland,2021-08-24
72,0,Harlingen,21,Friesland,2021-08-24
74,4,Heerenveen,21,Friesland,2021-08-24
80,20,Leeuwarden,21,Friesland,2021-08-24
85,4,Ooststellingwerf,21,Friesland,2021-08-24
86,2,Opsterland,21,Friesland,2021-08-24
88,0,Schiermonnikoog,21,Friesland,2021-08-24
90,2,Smallingerland,21,Friesland,2021-08-24
93,0,Terschelling,21,Friesland,2021-08-24
96,0,Vlieland,21,Friesland,2021-08-24
98,3,Weststellingwerf,21,Friesland,2021-08-24
106,6,Assen,22,Drenthe,2021-08-24
109,2,Coevorden,22,Drenthe,2021-08-24
114,5,Emmen,22,Drenthe,2021-08-24
118,3,Hoogeveen,22,Drenthe,2021-08-24
119,9,Meppel,22,Drenthe,2021-08-24
141,5,Almelo,23,Overijssel,2021-08-24
147,3,Borne,23,Overijssel,2021-08-24
148,3,Dalfsen,23,Overijssel,2021-08-24
150,27,Deventer,23,Overijssel,2021-08-24
153,36,Enschede,23,Overijssel,2021-08-24
158,3,Haaksbergen,23,Overijssel,2021-08-24
160,6,Hardenberg,23,Overijssel,2021-08-24
163,1,Hellendoorn,23,Overijssel,2021-08-24
164,24,Hengelo,23,Overijssel,2021-08-24
166,14,Kampen,23,Overijssel,2021-08-24
168,3,Losser,23,Overijssel,2021-08-24
171,1,Noordoostpolder,24,Flevoland,2021-08-24
173,6,Oldenzaal,23,Overijssel,2021-08-24
175,3,Ommen,23,Overijssel,2021-08-24
177,8,Raalte,23,Overijssel,2021-08-24
180,6,Staphorst,23,Overijssel,2021-08-24
183,1,Tubbergen,23,Overijssel,2021-08-24
184,0,Urk,24,Flevoland,2021-08-24
189,6,Wierden,23,Overijssel,2021-08-24
193,37,Zwolle,23,Overijssel,2021-08-24
197,4,Aalten,25,Gelderland,2021-08-24
200,36,Apeldoorn,25,Gelderland,2021-08-24
202,37,Arnhem,25,Gelderland,2021-08-24
203,6,Barneveld,25,Gelderland,2021-08-24
209,4,Beuningen,25,Gelderland,2021-08-24
213,3,Brummen,25,Gelderland,2021-08-24
214,5,Buren,25,Gelderland,2021-08-24
216,5,Culemborg,25,Gelderland,2021-08-24
221,2,Doesburg,25,Gelderland,2021-08-24
222,5,Doetinchem,25,Gelderland,2021-08-24
225,3,Druten,25,Gelderland,2021-08-24
226,0,Duiven,25,Gelderland,2021-08-24
228,15,Ede,25,Gelderland,2021-08-24
230,3,Elburg,25,Gelderland,2021-08-24
232,4,Epe,25,Gelderland,2021-08-24
233,9,Ermelo,25,Gelderland,2021-08-24
243,8,Harderwijk,25,Gelderland,2021-08-24
244,2,Hattem,25,Gelderland,2021-08-24
246,8,Heerde,25,Gelderland,2021-08-24
252,0,Heumen,25,Gelderland,2021-08-24
262,8,Lochem,25,Gelderland,2021-08-24
263,3,Maasdriel,25,Gelderland,2021-08-24
267,11,Nijkerk,25,Gelderland,2021-08-24
268,22,Nijmegen,25,Gelderland,2021-08-24
269,5,Oldebroek,25,Gelderland,2021-08-24
273,4,Putten,25,Gelderland,2021-08-24
274,0,Renkum,25,Gelderland,2021-08-24
275,2,Rheden,25,Gelderland,2021-08-24
277,1,Rozendaal,25,Gelderland,2021-08-24
279,0,Scherpenzeel,25,Gelderland,2021-08-24
281,3,Tiel,25,Gelderland,2021-08-24
285,3,Voorst,25,Gelderland,2021-08-24
289,11,Wageningen,25,Gelderland,2021-08-24
293,1,Westervoort,25,Gelderland,2021-08-24
294,7,Winterswijk,25,Gelderland,2021-08-24
296,8,Wijchen,25,Gelderland,2021-08-24
297,2,Zaltbommel,25,Gelderland,2021-08-24
299,5,Zevenaar,25,Gelderland,2021-08-24
301,7,Zutphen,25,Gelderland,2021-08-24
302,4,Nunspeet,25,Gelderland,2021-08-24
303,6,Dronten,24,Flevoland,2021-08-24
307,15,Amersfoort,26,Utrecht,2021-08-24
308,0,Baarn,26,Utrecht,2021-08-24
310,5,De Bilt,26,Utrecht,2021-08-24
312,2,Bunnik,26,Utrecht,2021-08-24
313,1,Bunschoten,26,Utrecht,2021-08-24
317,0,Eemnes,26,Utrecht,2021-08-24
321,5,Houten,26,Utrecht,2021-08-24
327,1,Leusden,26,Utrecht,2021-08-24
331,3,Lopik,26,Utrecht,2021-08-24
335,1,Montfoort,26,Utrecht,2021-08-24
339,1,Renswoude,26,Utrecht,2021-08-24
340,3,Rhenen,26,Utrecht,2021-08-24
342,2,Soest,26,Utrecht,2021-08-24
344,57,Utrecht,26,Utrecht,2021-08-24
345,13,Veenendaal,26,Utrecht,2021-08-24
351,0,Woudenberg,26,Utrecht,2021-08-24
352,1,Wijk bij Duurstede,26,Utrecht,2021-08-24
353,5,IJsselstein,26,Utrecht,2021-08-24
355,7,Zeist,26,Utrecht,2021-08-24
356,15,Nieuwegein,26,Utrecht,2021-08-24
358,3,Aalsmeer,27,Noord-Holland,2021-08-24
361,17,Alkmaar,27,Noord-Holland,2021-08-24
362,9,Amstelveen,27,Noord-Holland,2021-08-24
363,134,Amsterdam,27,Noord-Holland,2021-08-24
363,92,Amsterdam,27,Noord-Holland,2021-08-24
370,4,Beemster,27,Noord-Holland,2021-08-24
373,6,Bergen (NH.),27,Noord-Holland,2021-08-24
375,16,Beverwijk,27,Noord-Holland,2021-08-24
376,5,Blaricum,27,Noord-Holland,2021-08-24
377,4,Bloemendaal,27,Noord-Holland,2021-08-24
383,4,Castricum,27,Noord-Holland,2021-08-24
384,4,Diemen,27,Noord-Holland,2021-08-24
385,4,Edam-Volendam,27,Noord-Holland,2021-08-24
388,2,Enkhuizen,27,Noord-Holland,2021-08-24
392,28,Haarlem,27,Noord-Holland,2021-08-24
394,31,Haarlemmermeer,27,Noord-Holland,2021-08-24
396,5,Heemskerk,27,Noord-Holland,2021-08-24
397,2,Heemstede,27,Noord-Holland,2021-08-24
398,10,Heerhugowaard,27,Noord-Holland,2021-08-24
399,1,Heiloo,27,Noord-Holland,2021-08-24
400,1,Den Helder,27,Noord-Holland,2021-08-24
402,10,Hilversum,27,Noord-Holland,2021-08-24
405,18,Hoorn,27,Noord-Holland,2021-08-24
406,12,Huizen,27,Noord-Holland,2021-08-24
415,3,Landsmeer,27,Noord-Holland,2021-08-24
416,3,Langedijk,27,Noord-Holland,2021-08-24
417,0,Laren,27,Noord-Holland,2021-08-24
420,4,Medemblik,27,Noord-Holland,2021-08-24
431,4,Oostzaan,27,Noord-Holland,2021-08-24
432,7,Opmeer,27,Noord-Holland,2021-08-24
437,3,Ouder-Amstel,27,Noord-Holland,2021-08-24
439,9,Purmerend,27,Noord-Holland,2021-08-24
441,9,Schagen,27,Noord-Holland,2021-08-24
448,0,Texel,27,Noord-Holland,2021-08-24
450,1,Uitgeest,27,Noord-Holland,2021-08-24
451,4,Uithoorn,27,Noord-Holland,2021-08-24
453,6,Velsen,27,Noord-Holland,2021-08-24
457,1,Weesp,27,Noord-Holland,2021-08-24
473,2,Zandvoort,27,Noord-Holland,2021-08-24
479,44,Zaanstad,27,Noord-Holland,2021-08-24
482,1,Alblasserdam,28,Zuid-Holland,2021-08-24
484,21,Alphen aan den Rijn,28,Zuid-Holland,2021-08-24
489,6,Barendrecht,28,Zuid-Holland,2021-08-24
498,1,Drechterland,27,Noord-Holland,2021-08-24
501,0,Brielle,28,Zuid-Holland,2021-08-24
502,15,Capelle aan den IJssel,28,Zuid-Holland,2021-08-24
503,14,Delft,28,Zuid-Holland,2021-08-24
505,23,Dordrecht,28,Zuid-Holland,2021-08-24
512,5,Gorinchem,28,Zuid-Holland,2021-08-24
513,16,Gouda,28,Zuid-Holland,2021-08-24
518,95,'s-Gravenhage,28,Zuid-Holland,2021-08-24
523,4,Hardinxveld-Giessendam,28,Zuid-Holland,2021-08-24
530,5,Hellevoetsluis,28,Zuid-Holland,2021-08-24
531,7,Hendrik-Ido-Ambacht,28,Zuid-Holland,2021-08-24
532,0,Stede Broec,27,Noord-Holland,2021-08-24
534,0,Hillegom,28,Zuid-Holland,2021-08-24
537,13,Katwijk,28,Zuid-Holland,2021-08-24
542,3,Krimpen aan den IJssel,28,Zuid-Holland,2021-08-24
546,24,Leiden,28,Zuid-Holland,2021-08-24
547,0,Leiderdorp,28,Zuid-Holland,2021-08-24
553,2,Lisse,28,Zuid-Holland,2021-08-24
556,7,Maassluis,28,Zuid-Holland,2021-08-24
569,2,Nieuwkoop,28,Zuid-Holland,2021-08-24
575,6,Noordwijk,28,Zuid-Holland,2021-08-24
579,1,Oegstgeest,28,Zuid-Holland,2021-08-24
589,0,Oudewater,26,Utrecht,2021-08-24
590,3,Papendrecht,28,Zuid-Holland,2021-08-24
597,4,Ridderkerk,28,Zuid-Holland,2021-08-24
599,107,Rotterdam,28,Zuid-Holland,2021-08-24
603,14,Rijswijk,28,Zuid-Holland,2021-08-24
606,11,Schiedam,28,Zuid-Holland,2021-08-24
610,8,Sliedrecht,28,Zuid-Holland,2021-08-24
613,0,Albrandswaard,28,Zuid-Holland,2021-08-24
614,2,Westvoorne,28,Zuid-Holland,2021-08-24
622,13,Vlaardingen,28,Zuid-Holland,2021-08-24
626,0,Voorschoten,28,Zuid-Holland,2021-08-24
627,5,Waddinxveen,28,Zuid-Holland,2021-08-24
629,2,Wassenaar,28,Zuid-Holland,2021-08-24
632,7,Woerden,26,Utrecht,2021-08-24
637,6,Zoetermeer,28,Zuid-Holland,2021-08-24
638,0,Zoeterwoude,28,Zuid-Holland,2021-08-24
642,5,Zwijndrecht,28,Zuid-Holland,2021-08-24
654,0,Borsele,29,Zeeland,2021-08-24
664,8,Goes,29,Zeeland,2021-08-24
668,3,West Maas en Waal,25,Gelderland,2021-08-24
677,0,Hulst,29,Zeeland,2021-08-24
678,0,Kapelle,29,Zeeland,2021-08-24
687,5,Middelburg,29,Zeeland,2021-08-24
703,5,Reimerswaal,29,Zeeland,2021-08-24
715,11,Terneuzen,29,Zeeland,2021-08-24
716,2,Tholen,29,Zeeland,2021-08-24
717,2,Veere,29,Zeeland,2021-08-24
718,6,Vlissingen,29,Zeeland,2021-08-24
736,10,De Ronde Venen,26,Utrecht,2021-08-24
737,4,Tytsjerksteradiel,21,Friesland,2021-08-24
743,2,Asten,30,Noord-Brabant,2021-08-24
744,1,Baarle-Nassau,30,Noord-Brabant,2021-08-24
748,4,Bergen op Zoom,30,Noord-Brabant,2021-08-24
753,5,Best,30,Noord-Brabant,2021-08-24
755,5,Boekel,30,Noord-Brabant,2021-08-24
756,3,Boxmeer,30,Noord-Brabant,2021-08-24
757,4,Boxtel,30,Noord-Brabant,2021-08-24
758,22,Breda,30,Noord-Brabant,2021-08-24
