Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,463,Groningen,20,Groningen,2021-07-14
34,68,Almere,24,Flevoland,2021-07-14
37,5,Stadskanaal,20,Groningen,2021-07-14
47,19,Veendam,20,Groningen,2021-07-14
50,8,Zeewolde,24,Flevoland,2021-07-14
59,9,Achtkarspelen,21,Friesland,2021-07-14
60,10,Ameland,21,Friesland,2021-07-14
72,2,Harlingen,21,Friesland,2021-07-14
74,19,Heerenveen,21,Friesland,2021-07-14
80,19,Leeuwarden,21,Friesland,2021-07-14
85,5,Ooststellingwerf,21,Friesland,2021-07-14
86,15,Opsterland,21,Friesland,2021-07-14
88,0,Schiermonnikoog,21,Friesland,2021-07-14
90,23,Smallingerland,21,Friesland,2021-07-14
93,1,Terschelling,21,Friesland,2021-07-14
96,0,Vlieland,21,Friesland,2021-07-14
98,2,Weststellingwerf,21,Friesland,2021-07-14
106,40,Assen,22,Drenthe,2021-07-14
109,9,Coevorden,22,Drenthe,2021-07-14
114,11,Emmen,22,Drenthe,2021-07-14
118,11,Hoogeveen,22,Drenthe,2021-07-14
119,9,Meppel,22,Drenthe,2021-07-14
141,18,Almelo,23,Overijssel,2021-07-14
147,9,Borne,23,Overijssel,2021-07-14
148,4,Dalfsen,23,Overijssel,2021-07-14
150,104,Deventer,23,Overijssel,2021-07-14
153,57,Enschede,23,Overijssel,2021-07-14
158,10,Haaksbergen,23,Overijssel,2021-07-14
160,4,Hardenberg,23,Overijssel,2021-07-14
163,11,Hellendoorn,23,Overijssel,2021-07-14
164,61,Hengelo,23,Overijssel,2021-07-14
166,13,Kampen,23,Overijssel,2021-07-14
168,15,Losser,23,Overijssel,2021-07-14
171,9,Noordoostpolder,24,Flevoland,2021-07-14
173,9,Oldenzaal,23,Overijssel,2021-07-14
175,4,Ommen,23,Overijssel,2021-07-14
177,14,Raalte,23,Overijssel,2021-07-14
180,1,Staphorst,23,Overijssel,2021-07-14
183,26,Tubbergen,23,Overijssel,2021-07-14
184,0,Urk,24,Flevoland,2021-07-14
189,11,Wierden,23,Overijssel,2021-07-14
193,59,Zwolle,23,Overijssel,2021-07-14
197,15,Aalten,25,Gelderland,2021-07-14
200,102,Apeldoorn,25,Gelderland,2021-07-14
202,53,Arnhem,25,Gelderland,2021-07-14
203,12,Barneveld,25,Gelderland,2021-07-14
209,28,Beuningen,25,Gelderland,2021-07-14
213,8,Brummen,25,Gelderland,2021-07-14
214,3,Buren,25,Gelderland,2021-07-14
216,15,Culemborg,25,Gelderland,2021-07-14
221,1,Doesburg,25,Gelderland,2021-07-14
222,25,Doetinchem,25,Gelderland,2021-07-14
225,11,Druten,25,Gelderland,2021-07-14
226,6,Duiven,25,Gelderland,2021-07-14
228,24,Ede,25,Gelderland,2021-07-14
230,6,Elburg,25,Gelderland,2021-07-14
232,7,Epe,25,Gelderland,2021-07-14
233,1,Ermelo,25,Gelderland,2021-07-14
243,23,Harderwijk,25,Gelderland,2021-07-14
244,5,Hattem,25,Gelderland,2021-07-14
246,4,Heerde,25,Gelderland,2021-07-14
252,8,Heumen,25,Gelderland,2021-07-14
262,25,Lochem,25,Gelderland,2021-07-14
263,11,Maasdriel,25,Gelderland,2021-07-14
267,13,Nijkerk,25,Gelderland,2021-07-14
