Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,69,Groningen,20,Groningen,2021-07-29
34,46,Almere,24,Flevoland,2021-07-29
37,9,Stadskanaal,20,Groningen,2021-07-29
47,6,Veendam,20,Groningen,2021-07-29
50,4,Zeewolde,24,Flevoland,2021-07-29
59,3,Achtkarspelen,21,Friesland,2021-07-29
60,1,Ameland,21,Friesland,2021-07-29
72,3,Harlingen,21,Friesland,2021-07-29
74,10,Heerenveen,21,Friesland,2021-07-29
80,15,Leeuwarden,21,Friesland,2021-07-29
85,3,Ooststellingwerf,21,Friesland,2021-07-29
86,3,Opsterland,21,Friesland,2021-07-29
88,0,Schiermonnikoog,21,Friesland,2021-07-29
90,8,Smallingerland,21,Friesland,2021-07-29
93,0,Terschelling,21,Friesland,2021-07-29
96,0,Vlieland,21,Friesland,2021-07-29
98,2,Weststellingwerf,21,Friesland,2021-07-29
106,15,Assen,22,Drenthe,2021-07-29
109,4,Coevorden,22,Drenthe,2021-07-29
114,11,Emmen,22,Drenthe,2021-07-29
118,10,Hoogeveen,22,Drenthe,2021-07-29
119,5,Meppel,22,Drenthe,2021-07-29
141,17,Almelo,23,Overijssel,2021-07-29
147,8,Borne,23,Overijssel,2021-07-29
148,5,Dalfsen,23,Overijssel,2021-07-29
150,37,Deventer,23,Overijssel,2021-07-29
153,40,Enschede,23,Overijssel,2021-07-29
158,1,Haaksbergen,23,Overijssel,2021-07-29
160,17,Hardenberg,23,Overijssel,2021-07-29
163,6,Hellendoorn,23,Overijssel,2021-07-29
164,14,Hengelo,23,Overijssel,2021-07-29
166,9,Kampen,23,Overijssel,2021-07-29
168,6,Losser,23,Overijssel,2021-07-29
171,3,Noordoostpolder,24,Flevoland,2021-07-29
173,15,Oldenzaal,23,Overijssel,2021-07-29
175,1,Ommen,23,Overijssel,2021-07-29
177,14,Raalte,23,Overijssel,2021-07-29
180,1,Staphorst,23,Overijssel,2021-07-29
183,8,Tubbergen,23,Overijssel,2021-07-29
184,1,Urk,24,Flevoland,2021-07-29
189,5,Wierden,23,Overijssel,2021-07-29
193,38,Zwolle,23,Overijssel,2021-07-29
197,0,Aalten,25,Gelderland,2021-07-29
200,21,Apeldoorn,25,Gelderland,2021-07-29
202,28,Arnhem,25,Gelderland,2021-07-29
203,3,Barneveld,25,Gelderland,2021-07-29
209,8,Beuningen,25,Gelderland,2021-07-29
213,9,Brummen,25,Gelderland,2021-07-29
214,4,Buren,25,Gelderland,2021-07-29
216,5,Culemborg,25,Gelderland,2021-07-29
221,1,Doesburg,25,Gelderland,2021-07-29
222,18,Doetinchem,25,Gelderland,2021-07-29
225,3,Druten,25,Gelderland,2021-07-29
226,5,Duiven,25,Gelderland,2021-07-29
228,8,Ede,25,Gelderland,2021-07-29
230,3,Elburg,25,Gelderland,2021-07-29
232,5,Epe,25,Gelderland,2021-07-29
233,8,Ermelo,25,Gelderland,2021-07-29
243,14,Harderwijk,25,Gelderland,2021-07-29
244,3,Hattem,25,Gelderland,2021-07-29
246,2,Heerde,25,Gelderland,2021-07-29
252,3,Heumen,25,Gelderland,2021-07-29
262,12,Lochem,25,Gelderland,2021-07-29
263,6,Maasdriel,25,Gelderland,2021-07-29
267,9,Nijkerk,25,Gelderland,2021-07-29
268,32,Nijmegen,25,Gelderland,2021-07-29
269,6,Oldebroek,25,Gelderland,2021-07-29
273,5,Putten,25,Gelderland,2021-07-29
274,4,Renkum,25,Gelderland,2021-07-29
275,5,Rheden,25,Gelderland,2021-07-29
277,0,Rozendaal,25,Gelderland,2021-07-29
279,1,Scherpenzeel,25,Gelderland,2021-07-29
281,4,Tiel,25,Gelderland,2021-07-29
285,4,Voorst,25,Gelderland,2021-07-29
289,10,Wageningen,25,Gelderland,2021-07-29
293,5,Westervoort,25,Gelderland,2021-07-29
294,2,Winterswijk,25,Gelderland,2021-07-29
296,3,Wijchen,25,Gelderland,2021-07-29
297,4,Zaltbommel,25,Gelderland,2021-07-29
299,1,Zevenaar,25,Gelderland,2021-07-29
301,11,Zutphen,25,Gelderland,2021-07-29
302,5,Nunspeet,25,Gelderland,2021-07-29
303,4,Dronten,24,Flevoland,2021-07-29
307,32,Amersfoort,26,Utrecht,2021-07-29
308,4,Baarn,26,Utrecht,2021-07-29
310,14,De Bilt,26,Utrecht,2021-07-29
312,3,Bunnik,26,Utrecht,2021-07-29
313,5,Bunschoten,26,Utrecht,2021-07-29
317,2,Eemnes,26,Utrecht,2021-07-29
321,5,Houten,26,Utrecht,2021-07-29
327,5,Leusden,26,Utrecht,2021-07-29
331,7,Lopik,26,Utrecht,2021-07-29
335,7,Montfoort,26,Utrecht,2021-07-29
339,0,Renswoude,26,Utrecht,2021-07-29
340,2,Rhenen,26,Utrecht,2021-07-29
342,5,Soest,26,Utrecht,2021-07-29
344,101,Utrecht,26,Utrecht,2021-07-29
345,11,Veenendaal,26,Utrecht,2021-07-29
351,1,Woudenberg,26,Utrecht,2021-07-29
352,1,Wijk bij Duurstede,26,Utrecht,2021-07-29
353,5,IJsselstein,26,Utrecht,2021-07-29
355,8,Zeist,26,Utrecht,2021-07-29
356,9,Nieuwegein,26,Utrecht,2021-07-29
358,9,Aalsmeer,27,Noord-Holland,2021-07-29
361,29,Alkmaar,27,Noord-Holland,2021-07-29
362,15,Amstelveen,27,Noord-Holland,2021-07-29
363,203,Amsterdam,27,Noord-Holland,2021-07-29
363,146,Amsterdam,27,Noord-Holland,2021-07-29
370,2,Beemster,27,Noord-Holland,2021-07-29
373,6,Bergen (NH.),27,Noord-Holland,2021-07-29
375,6,Beverwijk,27,Noord-Holland,2021-07-29
376,3,Blaricum,27,Noord-Holland,2021-07-29
377,3,Bloemendaal,27,Noord-Holland,2021-07-29
383,5,Castricum,27,Noord-Holland,2021-07-29
384,10,Diemen,27,Noord-Holland,2021-07-29
385,3,Edam-Volendam,27,Noord-Holland,2021-07-29
388,3,Enkhuizen,27,Noord-Holland,2021-07-29
392,48,Haarlem,27,Noord-Holland,2021-07-29
394,48,Haarlemmermeer,27,Noord-Holland,2021-07-29
396,6,Heemskerk,27,Noord-Holland,2021-07-29
397,8,Heemstede,27,Noord-Holland,2021-07-29
398,13,Heerhugowaard,27,Noord-Holland,2021-07-29
399,6,Heiloo,27,Noord-Holland,2021-07-29
400,16,Den Helder,27,Noord-Holland,2021-07-29
402,32,Hilversum,27,Noord-Holland,2021-07-29
405,22,Hoorn,27,Noord-Holland,2021-07-29
406,9,Huizen,27,Noord-Holland,2021-07-29
415,3,Landsmeer,27,Noord-Holland,2021-07-29
416,4,Langedijk,27,Noord-Holland,2021-07-29
417,4,Laren,27,Noord-Holland,2021-07-29
420,9,Medemblik,27,Noord-Holland,2021-07-29
431,3,Oostzaan,27,Noord-Holland,2021-07-29
432,2,Opmeer,27,Noord-Holland,2021-07-29
437,4,Ouder-Amstel,27,Noord-Holland,2021-07-29
439,38,Purmerend,27,Noord-Holland,2021-07-29
441,10,Schagen,27,Noord-Holland,2021-07-29
448,4,Texel,27,Noord-Holland,2021-07-29
450,3,Uitgeest,27,Noord-Holland,2021-07-29
451,11,Uithoorn,27,Noord-Holland,2021-07-29
453,15,Velsen,27,Noord-Holland,2021-07-29
457,5,Weesp,27,Noord-Holland,2021-07-29
473,4,Zandvoort,27,Noord-Holland,2021-07-29
479,52,Zaanstad,27,Noord-Holland,2021-07-29
482,5,Alblasserdam,28,Zuid-Holland,2021-07-29
484,31,Alphen aan den Rijn,28,Zuid-Holland,2021-07-29
489,26,Barendrecht,28,Zuid-Holland,2021-07-29
498,1,Drechterland,27,Noord-Holland,2021-07-29
501,1,Brielle,28,Zuid-Holland,2021-07-29
502,16,Capelle aan den IJssel,28,Zuid-Holland,2021-07-29
503,24,Delft,28,Zuid-Holland,2021-07-29
505,18,Dordrecht,28,Zuid-Holland,2021-07-29
512,11,Gorinchem,28,Zuid-Holland,2021-07-29
513,23,Gouda,28,Zuid-Holland,2021-07-29
518,168,'s-Gravenhage,28,Zuid-Holland,2021-07-29
523,1,Hardinxveld-Giessendam,28,Zuid-Holland,2021-07-29
530,12,Hellevoetsluis,28,Zuid-Holland,2021-07-29
531,11,Hendrik-Ido-Ambacht,28,Zuid-Holland,2021-07-29
532,2,Stede Broec,27,Noord-Holland,2021-07-29
534,4,Hillegom,28,Zuid-Holland,2021-07-29
537,18,Katwijk,28,Zuid-Holland,2021-07-29
542,10,Krimpen aan den IJssel,28,Zuid-Holland,2021-07-29
546,44,Leiden,28,Zuid-Holland,2021-07-29
547,7,Leiderdorp,28,Zuid-Holland,2021-07-29
553,6,Lisse,28,Zuid-Holland,2021-07-29
556,14,Maassluis,28,Zuid-Holland,2021-07-29
569,10,Nieuwkoop,28,Zuid-Holland,2021-07-29
575,12,Noordwijk,28,Zuid-Holland,2021-07-29
579,3,Oegstgeest,28,Zuid-Holland,2021-07-29
589,3,Oudewater,26,Utrecht,2021-07-29
590,9,Papendrecht,28,Zuid-Holland,2021-07-29
